session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S8_001,2026-03-22 15:02:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,120,7,7,11.44,250.78,69.15,63.32,16.643,40.372,53.356,19.187,16.707,1.038,214.979,0.89575,no_action
Z6G4_S8_001,2026-03-22 15:02:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,135,7,8,10.56,288.87,79.94,67.82,14.39,41.246,52.083,21.61,16.705,1.258,222.197,0.92582,no_action
Z6G4_S8_001,2026-03-22 15:02:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,150,7,9,12.63,254.66,60.15,71.29,14.403,39.581,49.944,19.249,17.089,1.393,223.794,0.93248,no_action
Z6G4_S8_001,2026-03-22 15:02:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,165,7,8,10.98,290.32,68.92,62.19,14.416,41.588,54.22,19.002,16.354,1.053,214.992,0.8958,no_action
Z6G4_S8_001,2026-03-22 15:03:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,180,6,8,12.56,264.86,77.76,56.27,14.317,45.795,55.584,21.93,17.358,0.438,223.657,0.9319,no_action
Z6G4_S8_001,2026-03-22 15:03:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,195,7,8,12.85,281.39,63.03,66.63,15.664,41.492,54.132,22.186,16.817,1.328,220.937,0.92057,no_action
Z6G4_S8_001,2026-03-22 15:03:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,210,7,8,15.76,251.4,64.68,68.17,16.572,41.738,49.938,20.11,18.658,1.064,217.901,0.90792,optimize_tile_scan_settings
Z6G4_S8_001,2026-03-22 15:03:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,225,6,9,13.43,264.95,72.81,71.89,14.1,40.869,52.41,22.329,16.782,1.223,218.513,0.91047,no_action
Z6G4_S8_001,2026-03-22 15:04:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,240,7,9,10.38,267.91,62.77,65.11,16.553,39.533,47.839,21.511,15.954,1.211,219.039,0.91266,no_action
Z6G4_S8_001,2026-03-22 15:04:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,255,7,8,13.75,250.01,75.89,67.75,15.425,38.952,47.613,22.3,18.077,1.19,223.582,0.93159,no_action
Z6G4_S8_001,2026-03-22 15:04:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,8,8,12.44,263.3,68.92,71.13,16.87,44.416,49.919,21.89,15.665,1.156,236.908,0.98712,no_action
Z6G4_S8_001,2026-03-22 15:04:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,15,6,9,12.46,272.32,67.11,70.96,13.417,42.251,53.867,20.628,16.894,1.17,211.062,0.87943,no_action
Z6G4_S8_001,2026-03-22 15:05:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,30,7,8,11.6,269.78,67.5,66.38,12.398,43.265,48.014,21.133,17.516,0.944,216.235,0.90098,no_action
Z6G4_S8_001,2026-03-22 15:05:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,7,8,13.44,233.33,75.38,67.59,14.227,38.598,48.457,18.409,14.603,0.683,206.061,0.85859,no_action
Z6G4_S8_001,2026-03-22 15:05:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,15,8,9,11.28,253.49,63.08,69.15,16.653,39.627,51.885,23.539,14.301,1.244,218.354,0.90981,no_action
Z6G4_S8_001,2026-03-22 15:05:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,30,7,7,12.5,268.87,73.19,69.01,16.407,37.656,50.181,19.633,15.473,1.551,227.173,0.94655,no_action
Z6G4_S8_001,2026-03-22 15:06:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,45,7,9,10.47,278.3,67.28,67.27,13.004,44.641,53.485,21.365,15.477,0.838,211.892,0.88288,no_action
Z6G4_S8_001,2026-03-22 15:06:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,60,7,9,13.5,257.81,67.74,65.95,14.946,47.124,56.64,21.381,16.559,0.996,216.161,0.90067,no_action
Z6G4_S8_001,2026-03-22 15:06:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,75,8,8,13.58,279.02,82.74,59.58,15.799,39.557,51.464,18.768,16.865,1.127,216.641,0.90267,no_action
Z6G4_S8_001,2026-03-22 15:06:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,90,8,8,8.51,245.57,70.51,62.17,18.755,43.735,54.124,19.847,16.477,0.551,211.649,0.88187,no_action
Z6G4_S8_001,2026-03-22 15:07:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,105,7,7,11.63,263.13,76.68,60.53,14.048,41.438,47.833,19.155,17.131,1.302,217.149,0.90479,no_action
Z6G4_S8_001,2026-03-22 15:07:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,120,7,8,11.55,271.93,68.65,73.49,15.554,36.871,51.556,20.343,16.518,1.251,222.54,0.92725,no_action
Z6G4_S8_001,2026-03-22 15:07:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,135,8,8,12.22,262.85,83.72,59.84,15.249,45.501,55.927,20.842,16.96,1.322,219.046,0.91269,no_action
Z6G4_S8_001,2026-03-22 15:07:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,150,7,8,14.36,265.4,69.93,54.44,15.094,38.618,47.101,20.743,14.565,0.983,205.582,0.85659,no_action
Z6G4_S8_001,2026-03-22 15:08:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,7,8,16.08,254.11,71.22,66.69,16.68,38.084,46.177,19.878,18.028,0.843,217.383,0.90576,optimize_tile_scan_settings
Z6G4_S8_001,2026-03-22 15:08:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,15,7,8,11.55,268.51,64.37,76.65,16.98,39.133,51.881,19.53,17.021,0.505,222.75,0.92812,no_action
Z6G4_S8_001,2026-03-22 15:08:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,30,6,8,11.33,263.04,63.46,70.51,13.681,40.1,49.198,20.849,16.43,1.316,218.662,0.91109,no_action
Z6G4_S8_001,2026-03-22 15:08:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,6,8,11.44,242.41,58.02,65.79,14.071,41.529,51.338,20.988,14.93,0.997,219.406,0.91419,no_action
Z6G4_S8_001,2026-03-22 15:09:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,15,8,8,12.72,255.85,80.65,66.51,14.282,40.322,48.781,17.44,16.931,1.295,216.019,0.90008,no_action
Z6G4_S8_001,2026-03-22 15:09:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,30,7,8,11.5,242.24,70.26,65.9,16.678,40.438,53.316,19.897,16.382,1.269,223.544,0.93143,no_action
Z6G4_S8_001,2026-03-22 15:09:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,45,6,9,14.62,287.94,73.19,61.04,14.5,44.294,52.448,19.789,16.931,1.168,206.402,0.86001,no_action
Z6G4_S8_001,2026-03-22 15:09:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,60,7,7,12.09,236.59,74.34,61.99,15.632,41.728,50.138,20.202,16.949,0.818,213.26,0.88858,no_action
Z6G4_S8_001,2026-03-22 15:10:09,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,75,0,0,0.0,0.0,63.13,0.0,25.845,53.138,50.132,8.646,0.371,4.285,224.475,0.93531,no_action
Z6G4_S8_001,2026-03-22 15:10:24,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,90,0,0,0.0,0.0,63.63,10.02,27.345,52.523,52.793,6.161,0.0,5.023,235.601,0.98167,no_action
Z6G4_S8_001,2026-03-22 15:10:39,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,105,0,0,0.0,0.0,70.48,10.19,30.81,56.065,53.609,7.259,0.0,4.859,244.84,1.02017,no_action
Z6G4_S8_001,2026-03-22 15:10:54,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,120,0,0,0.0,0.0,61.51,6.94,29.484,55.46,54.034,7.388,0.113,4.448,225.705,0.94044,no_action
Z6G4_S8_001,2026-03-22 15:11:09,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,135,0,0,0.0,0.0,55.84,4.03,27.981,52.639,51.189,7.335,1.078,4.327,224.141,0.93392,no_action
Z6G4_S8_001,2026-03-22 15:11:24,15,2,processing,overview_scan,medium,False,False,True,True,False,False,150,0,0,0.0,0.0,69.96,12.2,32.784,59.849,61.657,7.502,0.0,4.68,248.375,1.0349,pause_live_view
Z6G4_S8_001,2026-03-22 15:11:39,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,165,0,0,0.0,0.0,60.51,6.95,29.979,50.49,47.781,8.606,0.0,4.638,226.232,0.94263,no_action
Z6G4_S8_001,2026-03-22 15:11:54,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,180,0,0,0.0,0.0,67.78,3.87,29.366,54.475,50.184,7.645,0.0,4.432,228.882,0.95368,no_action
Z6G4_S8_001,2026-03-22 15:12:09,15,2,processing,reconstruction_only,medium,False,False,False,False,False,True,0,0,0,0.0,0.0,49.29,1.79,30.573,52.429,51.637,8.389,0.0,4.897,233.643,0.97351,no_action
Z6G4_S8_001,2026-03-22 15:12:24,15,2,processing,reconstruction_only,medium,False,False,False,False,False,True,0,0,0,0.0,0.0,56.15,12.17,31.013,57.97,49.378,4.607,0.0,4.675,232.254,0.96772,no_action
Z6G4_S8_001,2026-03-22 15:12:39,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,15,0,0,0.0,0.0,74.48,15.1,27.373,54.847,53.352,6.598,0.104,5.209,241.998,1.00832,no_action
Z6G4_S8_001,2026-03-22 15:12:54,15,2,processing,overview_scan,medium,False,False,True,True,False,False,30,0,0,0.0,0.0,62.6,6.87,30.294,58.53,63.864,9.782,0.0,4.413,246.378,1.02657,no_action
Z6G4_S8_001,2026-03-22 15:13:09,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,45,0,0,0.0,0.0,63.36,9.5,29.509,56.457,55.398,6.061,0.0,4.378,241.347,1.00561,no_action
Z6G4_S8_001,2026-03-22 15:13:24,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,60,0,0,0.0,0.0,59.84,0.0,28.744,53.154,48.557,6.653,2.63,5.442,236.026,0.98344,no_action
Z6G4_S8_001,2026-03-22 15:13:39,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,75,0,0,0.0,0.0,59.35,4.04,27.827,55.232,50.392,6.106,0.505,4.633,231.71,0.96546,no_action
Z6G4_S8_001,2026-03-22 15:13:54,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,90,0,0,0.0,0.0,59.38,0.0,28.034,53.785,49.333,7.067,0.0,4.638,237.785,0.99077,no_action
Z6G4_S8_001,2026-03-22 15:14:09,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,105,0,0,0.0,0.0,62.18,4.37,27.129,52.495,52.124,6.993,0.915,4.589,227.607,0.94836,no_action
Z6G4_S8_001,2026-03-22 15:14:24,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,120,0,0,0.0,0.0,51.1,0.0,30.442,54.782,52.591,6.084,2.179,4.058,230.465,0.96027,no_action
Z6G4_S8_001,2026-03-22 15:14:39,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,135,0,0,0.0,0.0,53.17,5.77,26.933,55.648,49.819,7.301,0.0,4.609,231.204,0.96335,no_action
Z6G4_S8_001,2026-03-22 15:14:54,15,2,processing,reconstruction_only,medium,False,False,False,False,False,False,150,0,0,0.0,0.0,51.22,1.94,26.378,57.008,53.87,4.6,1.432,5.001,230.302,0.95959,no_action
Z6G4_S8_001,2026-03-22 15:15:09,15,3,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,165,0,0,0.0,0.0,59.89,52.92,13.437,27.503,45.53,2.176,0.007,0.69,189.71,0.79046,pause_live_view
Z6G4_S8_001,2026-03-22 15:15:24,15,3,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,180,0,0,0.0,0.0,77.39,42.85,13.546,31.106,47.376,3.669,0.371,0.374,180.246,0.75103,pause_live_view
Z6G4_S8_001,2026-03-22 15:15:39,15,3,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,195,0,0,0.0,0.0,66.94,42.0,10.57,30.731,48.963,1.214,0.84,0.527,170.414,0.71006,pause_live_view
Z6G4_S8_001,2026-03-22 15:15:54,15,4,idle,none,medium,True,False,False,False,False,False,210,0,0,0.0,0.0,60.12,1.41,3.538,11.666,28.731,0.493,0.182,0.19,126.13,0.52554,no_action
Z6G4_S8_001,2026-03-22 15:16:09,15,4,idle,none,medium,True,False,False,False,False,False,225,0,0,0.0,0.0,56.89,3.79,5.019,13.598,26.69,0.0,2.426,0.0,132.268,0.55112,no_action
Z6G4_S8_001,2026-03-22 15:16:24,15,4,idle,none,medium,True,False,False,False,False,False,240,0,0,0.0,0.0,64.02,0.36,3.738,13.955,25.784,0.0,0.0,0.0,134.437,0.56015,no_action
Z6G4_S8_001,2026-03-22 15:16:39,15,4,idle,none,medium,True,False,False,False,False,False,255,0,0,0.0,0.0,66.36,6.66,3.061,8.612,24.663,0.953,0.0,0.479,132.173,0.55072,no_action
Z6G4_S8_001,2026-03-22 15:16:54,15,4,idle,none,medium,True,False,False,False,False,False,270,0,0,0.0,0.0,62.98,10.21,4.387,9.882,22.154,0.0,0.347,0.0,129.261,0.53859,no_action
Z6G4_S8_001,2026-03-22 15:17:09,15,4,idle,none,medium,True,False,False,False,False,False,285,0,0,0.0,0.0,68.33,6.56,5.027,10.765,27.364,1.387,0.19,0.365,136.293,0.56789,no_action
Z6G4_S8_001,2026-03-22 15:17:24,15,4,idle,none,medium,True,False,False,False,False,False,300,0,0,0.0,0.0,55.09,0.4,5.043,10.268,28.508,0.0,0.0,0.0,131.957,0.54982,no_action
Z6G4_S8_001,2026-03-22 15:17:39,15,4,idle,none,medium,True,False,False,False,False,False,315,0,0,0.0,0.0,52.69,3.17,3.994,11.604,27.514,0.807,1.682,0.091,122.409,0.51004,no_action
Z6G4_S8_001,2026-03-22 15:17:54,15,4,idle,none,medium,True,False,False,False,False,False,330,0,0,0.0,0.0,65.75,3.64,3.254,9.151,25.5,1.133,0.0,0.0,129.691,0.54038,no_action
Z6G4_S8_001,2026-03-22 15:18:09,15,4,idle,none,medium,True,False,False,False,False,False,345,0,0,0.0,0.0,81.53,2.18,3.272,10.308,25.395,1.606,0.657,0.505,133.846,0.55769,no_action
Z6G4_S8_001,2026-03-22 15:18:24,15,4,idle,overview_scan,medium,True,False,True,True,False,False,360,0,0,0.0,0.0,70.4,4.87,10.452,14.195,32.847,0.299,0.0,0.265,153.854,0.64106,pause_live_view
Z6G4_S8_001,2026-03-22 15:18:39,15,4,idle,none,medium,True,False,False,False,False,False,375,0,0,0.0,0.0,60.56,7.75,1.283,6.805,21.805,1.004,0.0,0.0,127.089,0.52954,no_action
Z6G4_S8_001,2026-03-22 15:18:54,15,4,idle,none,medium,True,False,False,False,False,False,390,0,0,0.0,0.0,54.13,0.67,4.07,6.38,21.746,2.714,0.442,0.0,116.324,0.48468,no_action
Z6G4_S8_001,2026-03-22 15:19:09,15,4,idle,none,medium,True,False,False,False,False,False,405,0,0,0.0,0.0,56.87,8.02,3.476,7.032,23.452,1.353,0.0,0.418,133.345,0.5556,no_action
Z6G4_S8_001,2026-03-22 15:19:24,15,4,idle,none,medium,True,False,False,False,False,False,420,0,0,0.0,0.0,50.44,3.73,4.094,9.168,25.014,0.0,0.0,0.404,133.221,0.55509,no_action
Z6G4_S8_001,2026-03-22 15:19:39,15,5,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,435,0,0,0.0,0.0,88.89,50.73,13.115,32.546,45.357,2.159,2.77,1.184,194.656,0.81107,pause_live_view
Z6G4_S8_001,2026-03-22 15:19:54,15,5,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,450,0,0,0.0,0.0,80.68,42.63,12.619,30.451,41.727,2.325,0.0,0.68,180.353,0.75147,pause_live_view
Z6G4_S8_001,2026-03-22 15:20:09,15,5,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,465,0,0,0.0,0.0,65.35,48.24,13.322,27.895,41.887,3.123,0.328,0.599,177.727,0.74053,pause_live_view
Z6G4_S8_001,2026-03-22 15:20:24,15,6,idle,none,medium,True,False,False,False,False,False,480,0,0,0.0,0.0,57.07,0.0,4.472,9.1,22.871,0.666,0.0,0.556,135.545,0.56477,no_action
Z6G4_S8_001,2026-03-22 15:20:39,15,6,idle,none,medium,True,False,False,False,False,False,495,0,0,0.0,0.0,63.62,10.93,5.37,6.204,28.232,0.329,1.01,0.0,133.373,0.55572,no_action
Z6G4_S8_001,2026-03-22 15:20:54,15,6,idle,none,medium,True,False,False,False,False,False,510,0,0,0.0,0.0,72.14,10.19,6.793,7.842,22.134,0.0,0.316,0.0,127.654,0.53189,no_action
Z6G4_S8_001,2026-03-22 15:21:09,15,6,idle,overview_scan,medium,True,False,True,True,False,False,525,0,0,0.0,0.0,69.76,7.75,7.531,12.805,34.278,0.561,0.56,0.415,152.29,0.63454,pause_live_view
Z6G4_S8_001,2026-03-22 15:21:24,15,6,idle,none,medium,True,False,False,False,False,False,540,0,0,0.0,0.0,54.28,0.38,3.832,12.013,24.194,0.0,0.154,0.451,135.314,0.56381,no_action
Z6G4_S8_001,2026-03-22 15:21:39,15,6,idle,none,medium,True,False,False,False,False,False,555,0,0,0.0,0.0,69.72,0.0,3.849,8.183,21.668,0.031,0.0,0.0,127.921,0.533,no_action
Z6G4_S8_001,2026-03-22 15:21:54,15,6,idle,none,medium,True,False,False,False,False,False,570,0,0,0.0,0.0,55.07,3.08,2.708,10.117,22.727,2.378,0.308,0.044,122.758,0.51149,no_action
Z6G4_S8_001,2026-03-22 15:22:09,15,6,idle,none,medium,True,False,False,False,False,False,585,0,0,0.0,0.0,75.83,8.38,1.387,15.264,26.286,0.945,0.0,0.117,137.686,0.57369,no_action
Z6G4_S8_001,2026-03-22 15:22:24,15,6,idle,none,medium,True,False,False,False,False,False,600,0,0,0.0,0.0,50.6,0.0,5.542,11.78,22.862,0.942,0.0,0.0,142.131,0.59221,no_action
Z6G4_S8_001,2026-03-22 15:22:39,15,6,idle,overview_scan,medium,True,False,True,True,False,False,615,0,0,0.0,0.0,78.37,9.53,8.794,16.914,33.186,0.244,0.0,0.2,164.197,0.68415,pause_live_view
Z6G4_S8_001,2026-03-22 15:22:54,15,6,idle,none,medium,True,False,False,False,False,False,630,0,0,0.0,0.0,45.96,0.0,0.981,11.056,27.027,0.0,1.734,0.041,121.625,0.50677,no_action
Z6G4_S8_001,2026-03-22 15:23:09,15,6,idle,none,medium,True,False,False,False,False,False,645,0,0,0.0,0.0,55.4,0.0,3.42,10.387,21.432,0.0,0.0,0.0,134.769,0.56154,no_action
Z6G4_S8_001,2026-03-22 15:23:24,15,6,idle,none,medium,True,False,False,False,False,False,660,0,0,0.0,0.0,58.43,3.27,5.742,11.11,25.174,0.0,2.52,0.0,133.624,0.55677,no_action
Z6G4_S8_001,2026-03-22 15:23:39,15,6,idle,none,medium,True,False,False,False,False,False,675,0,0,0.0,0.0,62.69,3.42,3.725,6.902,21.212,1.726,0.001,0.368,124.442,0.51851,no_action
Z6G4_S8_001,2026-03-22 15:23:54,15,6,idle,overview_scan,medium,True,False,True,True,False,False,690,0,0,0.0,0.0,65.97,5.9,11.385,14.332,32.848,0.768,0.0,0.0,146.267,0.60945,pause_live_view
Z6G4_S8_001,2026-03-22 15:24:09,15,7,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,705,0,0,0.0,0.0,67.95,41.59,11.797,28.207,41.278,1.225,1.152,0.776,174.243,0.72601,pause_live_view
Z6G4_S8_001,2026-03-22 15:24:24,15,7,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,720,0,0,0.0,0.0,67.98,44.46,11.095,28.283,42.939,3.181,1.577,0.822,172.638,0.71932,pause_live_view
Z6G4_S8_001,2026-03-22 15:24:39,15,7,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,735,0,0,0.0,0.0,67.62,51.54,14.008,29.708,42.111,0.743,0.0,1.136,185.816,0.77423,pause_live_view
Z6G4_S8_001,2026-03-22 15:24:54,15,8,idle,none,medium,True,False,False,False,False,False,750,0,0,0.0,0.0,55.61,6.6,3.639,11.63,25.235,1.669,0.954,0.02,135.613,0.56505,no_action
Z6G4_S8_001,2026-03-22 15:25:09,15,8,idle,none,medium,True,False,False,False,False,False,765,0,0,0.0,0.0,50.97,7.23,3.584,9.275,20.509,2.427,0.159,0.372,137.698,0.57374,no_action
Z6G4_S8_001,2026-03-22 15:25:24,15,8,idle,overview_scan,medium,True,False,True,True,False,False,780,0,0,0.0,0.0,65.09,14.55,8.046,17.505,36.329,0.0,0.0,0.667,150.168,0.6257,pause_live_view
Z6G4_S8_001,2026-03-22 15:25:39,15,8,idle,none,medium,True,False,False,False,False,False,795,0,0,0.0,0.0,61.56,3.94,2.95,9.305,24.793,0.0,1.13,0.0,124.694,0.51956,no_action
Z6G4_S8_001,2026-03-22 15:25:54,15,8,idle,none,medium,True,False,False,False,False,False,810,0,0,0.0,0.0,57.2,2.94,5.071,5.141,17.347,0.275,0.0,0.242,128.033,0.53347,no_action
Z6G4_S8_001,2026-03-22 15:26:09,15,8,idle,none,medium,True,False,False,False,False,False,825,0,0,0.0,0.0,68.39,0.0,5.06,10.93,26.541,0.0,0.0,0.0,127.743,0.53226,no_action
Z6G4_S8_001,2026-03-22 15:26:24,15,8,idle,none,medium,True,False,False,False,False,False,840,0,0,0.0,0.0,70.4,7.03,2.252,8.448,23.275,1.272,1.064,1.017,139.309,0.58045,no_action
Z6G4_S8_001,2026-03-22 15:26:39,15,8,idle,overview_scan,medium,True,False,True,True,False,False,855,0,0,0.0,0.0,79.31,5.51,6.617,20.063,37.899,0.0,0.913,0.164,157.167,0.65486,pause_live_view
Z6G4_S8_001,2026-03-22 15:26:54,15,8,idle,none,medium,True,False,False,False,False,False,870,0,0,0.0,0.0,63.18,6.08,3.327,11.509,22.868,1.502,0.0,0.0,132.866,0.55361,no_action
Z6G4_S8_001,2026-03-22 15:27:09,15,8,idle,none,medium,True,False,False,False,False,False,885,0,0,0.0,0.0,69.73,16.09,4.197,11.986,28.194,0.0,0.0,0.039,138.157,0.57565,no_action
