session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S6_001,2026-03-22 15:10:54,15,2,processing,none,high,True,False,False,False,False,True,0,0,0,0.0,0.0,91.12,13.66,17.114,38.956,44.769,8.058,2.896,3.511,192.714,0.80297,no_action
Z6G4_S6_001,2026-03-22 15:11:09,15,2,processing,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,95.67,15.44,21.757,48.323,53.604,5.183,1.272,3.342,223.69,0.93204,no_action
Z6G4_S6_001,2026-03-22 15:11:24,15,2,processing,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,81.76,19.85,21.737,44.758,54.255,6.985,2.26,4.245,223.737,0.93224,no_action
Z6G4_S6_001,2026-03-22 15:11:39,15,2,processing,overview_scan,high,True,True,True,True,False,False,45,0,0,0.0,0.0,100.0,26.62,22.026,46.592,54.473,9.806,2.239,3.059,218.252,0.90938,no_action
Z6G4_S6_001,2026-03-22 15:11:54,15,2,processing,none,high,True,False,False,False,False,False,60,0,0,0.0,0.0,71.07,5.86,16.786,42.681,44.258,9.888,1.281,2.98,202.004,0.84168,no_action
Z6G4_S6_001,2026-03-22 15:12:09,15,2,processing,none,high,True,False,False,False,False,False,75,0,0,0.0,0.0,70.8,6.07,19.508,41.434,42.156,7.1,0.0,2.744,199.031,0.8293,no_action
Z6G4_S6_001,2026-03-22 15:12:24,15,2,processing,none,high,True,False,False,False,False,False,90,0,0,0.0,0.0,86.42,19.23,16.113,40.724,38.811,7.615,4.298,3.002,192.793,0.8033,no_action
Z6G4_S6_001,2026-03-22 15:12:39,15,2,processing,overview_scan,high,True,True,True,True,False,False,105,0,0,0.0,0.0,96.63,14.51,19.562,42.984,52.351,5.486,3.237,3.006,216.899,0.90375,no_action
Z6G4_S6_001,2026-03-22 15:12:54,15,2,processing,overview_scan,high,True,True,True,True,False,False,120,0,0,0.0,0.0,88.99,14.25,21.828,43.912,52.889,9.039,3.959,3.989,219.925,0.91635,no_action
Z6G4_S6_001,2026-03-22 15:13:09,15,2,processing,overview_scan,high,True,True,True,True,False,False,135,0,0,0.0,0.0,86.39,22.65,22.47,44.438,51.568,6.454,2.064,3.374,220.405,0.91835,no_action
Z6G4_S6_001,2026-03-22 15:13:24,15,2,processing,none,high,True,False,False,False,False,False,150,0,0,0.0,0.0,71.92,9.93,17.474,41.205,44.388,9.889,0.0,3.326,197.554,0.82314,no_action
Z6G4_S6_001,2026-03-22 15:13:39,15,2,processing,none,high,True,False,False,False,False,False,165,0,0,0.0,0.0,70.63,12.05,21.765,39.951,40.772,7.622,2.71,3.083,197.143,0.82143,no_action
Z6G4_S6_001,2026-03-22 15:13:54,15,2,processing,overview_scan,high,True,True,True,True,False,False,180,0,0,0.0,0.0,85.06,15.05,19.58,47.528,56.341,8.825,2.335,3.566,216.99,0.90413,no_action
Z6G4_S6_001,2026-03-22 15:14:09,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,195,0,0,0.0,0.0,96.01,54.9,13.206,32.348,46.847,0.688,0.116,0.743,188.97,0.78738,no_action
Z6G4_S6_001,2026-03-22 15:14:24,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,96.96,59.85,11.463,37.689,46.174,0.0,0.0,0.709,197.385,0.82244,no_action
Z6G4_S6_001,2026-03-22 15:14:39,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,85.18,70.32,14.597,36.369,51.259,0.0,0.908,0.044,182.676,0.76115,no_action
Z6G4_S6_001,2026-03-22 15:14:54,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,96.7,64.87,12.153,30.562,47.729,2.88,0.478,0.494,188.876,0.78698,no_action
Z6G4_S6_001,2026-03-22 15:15:09,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,81.91,63.2,12.495,34.032,48.203,3.327,0.0,0.64,185.945,0.77477,no_action
Z6G4_S6_001,2026-03-22 15:15:24,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,88.8,61.2,10.188,32.932,46.056,2.268,1.575,0.666,193.074,0.80448,no_action
Z6G4_S6_001,2026-03-22 15:15:39,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,45,0,0,0.0,0.0,92.9,56.7,11.484,34.321,51.492,0.003,0.037,1.293,191.075,0.79615,no_action
Z6G4_S6_001,2026-03-22 15:15:54,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,60,0,0,0.0,0.0,89.73,60.36,11.496,32.316,45.736,0.72,0.799,0.787,183.615,0.76506,no_action
Z6G4_S6_001,2026-03-22 15:16:09,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,75,0,0,0.0,0.0,93.61,63.64,13.306,34.09,47.944,0.056,0.662,0.889,191.299,0.79708,no_action
Z6G4_S6_001,2026-03-22 15:16:24,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,90,0,0,0.0,0.0,88.1,62.32,12.489,32.062,47.892,0.67,0.258,0.741,192.184,0.80077,no_action
Z6G4_S6_001,2026-03-22 15:16:39,15,3,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,105,0,0,0.0,0.0,93.01,70.25,11.734,32.89,48.495,3.286,0.984,0.782,193.448,0.80603,no_action
Z6G4_S6_001,2026-03-22 15:16:54,15,4,idle,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,90.27,13.13,5.404,19.121,41.105,0.0,0.353,0.0,157.346,0.65561,no_action
Z6G4_S6_001,2026-03-22 15:17:09,15,4,idle,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,95.71,7.5,9.118,17.344,37.782,1.651,0.902,0.297,156.504,0.6521,no_action
Z6G4_S6_001,2026-03-22 15:17:24,15,4,idle,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,91.6,9.99,6.495,14.303,37.634,0.0,1.06,0.451,142.357,0.59315,no_action
Z6G4_S6_001,2026-03-22 15:17:39,15,4,idle,none,high,True,False,False,False,False,False,45,0,0,0.0,0.0,75.13,7.64,3.966,12.868,29.337,0.849,1.852,0.398,129.57,0.53987,no_action
Z6G4_S6_001,2026-03-22 15:17:54,15,4,idle,overview_scan,high,True,True,True,True,False,False,60,0,0,0.0,0.0,89.49,9.61,9.812,14.637,37.345,0.0,0.061,0.651,152.485,0.63535,no_action
Z6G4_S6_001,2026-03-22 15:18:09,15,4,idle,overview_scan,high,True,True,True,True,False,False,75,0,0,0.0,0.0,88.68,13.82,9.035,16.605,36.142,0.0,1.911,0.0,147.336,0.6139,no_action
Z6G4_S6_001,2026-03-22 15:18:24,15,4,idle,overview_scan,high,True,True,True,True,False,False,90,0,0,0.0,0.0,74.71,8.42,8.826,16.798,38.695,0.104,0.0,0.67,153.109,0.63795,no_action
Z6G4_S6_001,2026-03-22 15:18:39,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,105,0,0,0.0,0.0,80.87,69.7,14.147,32.349,48.775,1.112,2.505,0.614,189.886,0.79119,no_action
Z6G4_S6_001,2026-03-22 15:18:54,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,120,0,0,0.0,0.0,72.85,65.76,13.157,37.638,44.452,0.655,2.346,0.357,191.142,0.79643,no_action
Z6G4_S6_001,2026-03-22 15:19:09,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,135,0,0,0.0,0.0,77.74,63.76,13.617,34.107,48.114,0.626,4.536,0.818,187.541,0.78142,no_action
Z6G4_S6_001,2026-03-22 15:19:24,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,88.96,59.49,13.573,37.103,53.445,0.0,2.034,0.685,196.471,0.81863,no_action
Z6G4_S6_001,2026-03-22 15:19:39,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,68.01,66.98,12.607,34.229,47.883,1.135,0.698,0.589,189.722,0.79051,no_action
Z6G4_S6_001,2026-03-22 15:19:54,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,81.91,64.25,13.417,34.91,47.536,0.0,0.0,1.647,200.162,0.83401,no_action
Z6G4_S6_001,2026-03-22 15:20:09,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,91.19,67.59,10.336,34.329,47.168,2.826,3.599,0.655,181.74,0.75725,no_action
Z6G4_S6_001,2026-03-22 15:20:24,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,86.82,60.56,13.568,36.068,45.884,1.252,0.336,1.424,188.548,0.78562,no_action
Z6G4_S6_001,2026-03-22 15:20:39,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,83.88,49.5,11.967,34.442,46.543,0.59,0.427,0.849,189.715,0.79048,no_action
Z6G4_S6_001,2026-03-22 15:20:54,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,85.67,71.78,12.053,35.256,46.528,2.102,1.524,0.789,191.378,0.79741,no_action
Z6G4_S6_001,2026-03-22 15:21:09,15,5,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,75.25,54.03,14.898,34.175,47.175,1.515,0.931,0.621,195.478,0.81449,no_action
Z6G4_S6_001,2026-03-22 15:21:24,15,6,idle,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,80.19,7.88,9.419,19.699,35.893,1.415,0.0,0.0,154.107,0.64211,no_action
Z6G4_S6_001,2026-03-22 15:21:39,15,6,idle,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,96.37,19.99,7.529,14.555,34.996,0.0,2.039,0.003,151.555,0.63148,no_action
Z6G4_S6_001,2026-03-22 15:21:54,15,6,idle,none,high,True,False,False,False,False,False,30,0,0,0.0,0.0,73.24,0.0,3.695,15.56,26.703,2.523,0.344,0.104,129.845,0.54102,no_action
Z6G4_S6_001,2026-03-22 15:22:09,15,6,idle,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,77.22,11.57,7.32,18.622,39.951,0.531,0.0,0.0,146.293,0.60955,no_action
Z6G4_S6_001,2026-03-22 15:22:24,15,6,idle,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,90.4,15.57,7.41,17.119,34.369,0.662,0.148,0.0,160.8,0.67,no_action
Z6G4_S6_001,2026-03-22 15:22:39,15,6,idle,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,87.3,16.63,6.687,15.25,32.603,0.327,0.0,0.0,146.358,0.60982,no_action
Z6G4_S6_001,2026-03-22 15:22:54,15,6,idle,overview_scan,high,True,True,True,True,False,False,45,0,0,0.0,0.0,90.7,8.62,6.874,15.917,37.003,0.0,0.0,0.0,149.076,0.62115,no_action
Z6G4_S6_001,2026-03-22 15:23:09,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,87.69,63.83,10.139,29.613,45.146,0.0,0.643,1.42,183.558,0.76482,no_action
Z6G4_S6_001,2026-03-22 15:23:24,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,80.38,59.1,13.2,33.542,48.62,0.165,1.652,0.91,185.714,0.77381,no_action
Z6G4_S6_001,2026-03-22 15:23:39,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,15,0,0,0.0,0.0,80.96,60.81,11.981,32.344,46.382,1.528,0.39,0.793,190.133,0.79222,no_action
Z6G4_S6_001,2026-03-22 15:23:54,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,98.91,58.52,12.185,31.774,40.009,2.4,0.0,0.539,188.495,0.7854,no_action
Z6G4_S6_001,2026-03-22 15:24:09,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,45,0,0,0.0,0.0,94.79,63.19,11.26,32.103,45.851,1.407,1.851,0.959,187.944,0.7831,no_action
Z6G4_S6_001,2026-03-22 15:24:24,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,60,0,0,0.0,0.0,93.26,64.03,13.877,38.587,53.08,3.258,0.682,0.763,190.893,0.79539,no_action
Z6G4_S6_001,2026-03-22 15:24:39,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,75,0,0,0.0,0.0,97.02,56.44,11.477,32.142,43.735,3.245,0.257,0.874,179.697,0.74874,no_action
Z6G4_S6_001,2026-03-22 15:24:54,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,90,0,0,0.0,0.0,95.73,60.18,12.713,36.456,48.989,2.147,0.813,0.056,185.558,0.77316,no_action
Z6G4_S6_001,2026-03-22 15:25:09,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,105,0,0,0.0,0.0,88.44,67.89,12.546,34.566,44.345,0.47,0.0,1.16,189.183,0.78826,no_action
Z6G4_S6_001,2026-03-22 15:25:24,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,120,0,0,0.0,0.0,81.35,60.11,11.94,39.958,51.058,0.042,1.053,1.232,189.589,0.78995,no_action
Z6G4_S6_001,2026-03-22 15:25:39,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,135,0,0,0.0,0.0,98.76,58.0,10.376,37.744,50.839,2.987,0.336,0.387,185.06,0.77108,no_action
Z6G4_S6_001,2026-03-22 15:25:54,15,7,live_view_monitoring,overview_scan,high,True,True,True,True,False,True,0,0,0,0.0,0.0,77.29,61.5,12.603,34.268,47.473,0.153,0.0,0.917,186.354,0.77648,no_action
Z6G4_S6_001,2026-03-22 15:26:09,15,8,idle,none,high,True,False,False,False,False,False,15,0,0,0.0,0.0,89.98,0.28,4.245,5.732,19.227,1.32,0.136,0.11,127.104,0.5296,no_action
Z6G4_S6_001,2026-03-22 15:26:24,15,8,idle,overview_scan,high,True,True,True,True,False,False,30,0,0,0.0,0.0,68.87,15.29,8.021,13.15,36.299,1.683,0.0,0.615,144.944,0.60393,no_action
Z6G4_S6_001,2026-03-22 15:26:39,15,8,idle,overview_scan,high,True,True,True,True,False,False,45,0,0,0.0,0.0,94.07,12.21,8.759,11.944,32.355,1.568,0.0,0.179,145.634,0.60681,no_action
Z6G4_S6_001,2026-03-22 15:26:54,15,8,idle,overview_scan,high,True,True,True,True,False,False,60,0,0,0.0,0.0,95.3,13.76,5.499,10.938,30.945,0.0,0.0,0.67,146.843,0.61185,no_action
Z6G4_S6_001,2026-03-22 15:27:09,15,8,idle,overview_scan,high,True,True,True,True,False,False,75,0,0,0.0,0.0,84.94,14.75,8.576,15.374,34.986,0.907,1.126,0.318,157.558,0.65649,no_action
