session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S5_001,2026-03-22 15:04:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,405,10,11,18.26,498.61,41.91,74.24,11.044,26.605,42.746,31.31,29.216,1.056,238.616,0.99423,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:04:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,420,8,12,17.07,531.28,69.79,69.93,10.459,39.534,45.811,25.103,25.647,0.377,260.176,1.08407,pause_live_view
Z6G4_S5_001,2026-03-22 15:05:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,435,8,11,19.04,518.3,42.74,62.59,10.878,38.019,43.888,23.856,24.363,0.545,241.327,1.00553,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:05:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,450,9,12,17.94,533.47,41.7,63.18,10.671,27.331,43.433,28.445,29.205,0.946,236.094,0.98373,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:05:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,465,9,14,16.37,503.77,68.54,61.19,10.652,33.352,45.244,34.849,33.163,0.525,255.06,1.06275,pause_live_view
Z6G4_S5_001,2026-03-22 15:05:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,480,10,12,16.32,497.64,42.37,66.59,11.47,23.33,40.465,31.323,32.683,0.58,240.184,1.00077,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:06:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,495,9,12,16.37,512.8,41.68,66.1,10.717,32.089,44.808,29.063,30.126,0.515,243.345,1.01394,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:06:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,510,8,11,18.14,491.89,63.5,63.93,10.902,28.952,42.57,22.473,24.582,0.213,256.802,1.07001,pause_live_view
Z6G4_S5_001,2026-03-22 15:06:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,525,8,13,20.12,538.0,38.22,65.58,11.265,29.979,45.948,29.365,31.094,0.013,243.645,1.01519,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:06:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,540,9,11,20.58,520.21,42.2,69.38,11.41,31.274,45.46,28.652,24.766,1.108,247.334,1.03056,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:07:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,555,9,12,18.87,546.44,42.22,69.84,10.738,28.464,44.334,31.297,27.384,1.295,241.693,1.00706,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:07:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,570,9,12,18.08,549.19,69.26,56.13,11.195,30.181,46.703,30.0,29.015,0.246,259.843,1.08268,pause_live_view
Z6G4_S5_001,2026-03-22 15:07:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,17.77,536.77,71.86,69.52,10.816,43.771,46.4,26.662,26.274,0.801,259.901,1.08292,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:07:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,8,12,17.71,504.85,70.34,67.89,11.098,39.376,42.309,26.909,25.953,0.101,242.413,1.01005,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:08:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,30,9,13,20.36,532.59,41.85,64.54,10.741,16.086,43.232,31.219,34.116,0.959,241.455,1.00606,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:08:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,45,9,12,19.16,504.97,41.75,63.03,10.971,34.508,44.69,33.054,31.396,0.445,246.718,1.02799,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:08:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,60,9,12,18.38,501.53,41.41,70.26,10.08,44.538,43.413,26.878,28.415,0.259,234.003,0.97501,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:08:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,75,9,11,18.64,548.95,42.98,64.99,11.159,36.25,42.009,29.012,29.661,0.496,247.974,1.03323,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:09:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,12,19.29,503.35,73.37,60.67,10.731,40.021,43.21,28.23,30.313,1.138,245.941,1.02476,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:09:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,15,9,12,18.13,548.37,40.21,72.46,10.468,35.195,44.144,34.973,29.263,0.697,242.947,1.01228,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:09:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,30,9,12,18.22,496.24,42.83,58.04,11.884,33.627,46.94,29.009,29.061,0.385,251.904,1.0496,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:09:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,45,10,13,18.25,521.81,42.94,71.68,11.442,26.591,42.707,33.293,35.228,1.076,231.053,0.96272,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:10:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,60,9,11,19.25,489.9,44.38,58.72,11.839,37.538,44.054,26.675,26.459,0.113,244.855,1.02023,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:10:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,75,9,12,19.33,541.58,43.92,63.01,11.209,29.602,46.572,30.617,29.619,0.548,244.624,1.01927,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:10:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,90,9,12,18.47,520.18,70.98,69.05,11.386,30.503,45.595,29.694,27.764,0.429,254.575,1.06073,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:10:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,105,9,12,17.83,548.03,42.08,73.18,11.582,28.202,45.755,27.764,29.175,0.15,242.88,1.012,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:11:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,False,False,True,False,120,8,13,20.18,490.35,42.18,70.24,10.985,37.729,45.249,29.864,31.628,0.659,239.298,0.99708,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:11:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,135,9,13,19.2,505.13,69.86,40.61,7.812,25.565,66.975,0.78,0.891,0.0,272.64,1.136,pause_live_view
Z6G4_S5_001,2026-03-22 15:11:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,150,9,13,17.07,511.42,42.04,35.99,6.992,26.589,65.347,0.68,2.128,1.058,245.595,1.02331,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:11:54,15,1,processing,tile_scan,high,True,False,True,True,True,False,165,8,12,20.67,532.83,71.71,40.35,7.878,28.077,66.977,0.0,0.0,0.0,261.479,1.08949,pause_live_view
Z6G4_S5_001,2026-03-22 15:12:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,180,8,14,18.49,493.59,43.75,38.18,7.989,23.58,65.465,3.111,0.0,0.438,256.06,1.06692,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:12:24,15,1,processing,tile_scan,high,True,False,False,False,True,False,195,9,11,19.53,542.99,39.27,39.24,7.908,26.33,66.715,0.123,0.272,0.0,259.221,1.08009,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:12:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,210,8,12,17.16,511.95,43.33,31.76,6.615,25.274,68.224,0.0,1.23,0.0,255.43,1.06429,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:12:54,15,1,processing,tile_scan,high,True,False,False,False,True,False,225,9,12,17.54,550.72,43.13,37.36,6.251,26.511,68.959,0.0,2.453,0.196,253.008,1.0542,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:13:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,240,9,12,16.71,529.18,43.5,33.28,7.652,26.659,67.107,1.511,0.817,0.0,258.203,1.07585,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:13:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,255,9,13,18.34,538.47,70.96,30.52,7.906,25.171,63.685,0.749,0.0,0.0,268.47,1.11862,pause_live_view
Z6G4_S5_001,2026-03-22 15:13:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,270,10,12,16.51,537.4,42.26,32.17,6.618,26.156,66.53,1.12,0.0,0.0,255.48,1.0645,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:13:54,15,1,processing,tile_scan,high,True,False,False,False,True,False,285,9,13,16.69,520.81,41.32,28.99,7.269,27.952,64.433,1.527,0.0,0.415,243.321,1.01384,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:14:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,300,10,12,19.85,504.31,41.43,39.05,6.688,28.473,69.189,0.0,0.0,0.0,257.968,1.07487,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:14:24,15,1,processing,tile_scan,high,True,False,True,True,True,True,0,11,11,18.71,547.73,77.44,31.16,8.324,25.912,63.948,1.806,1.73,0.123,267.448,1.11437,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:14:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,15,8,13,17.59,501.68,42.36,32.84,7.719,25.394,65.0,0.692,0.0,0.146,259.632,1.0818,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:14:54,15,1,processing,tile_scan,high,True,False,False,False,True,False,30,9,13,17.09,539.06,41.89,34.1,6.65,27.362,66.187,0.196,3.955,0.0,244.241,1.01767,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:15:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,45,8,12,17.02,545.41,41.98,35.27,8.489,26.958,66.815,0.0,0.0,0.0,251.916,1.04965,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:15:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,60,9,13,16.14,518.26,64.09,35.15,7.442,25.088,61.672,0.0,0.0,0.403,258.441,1.07684,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:15:39,15,1,processing,tile_scan,high,True,False,True,True,True,True,0,10,12,17.49,523.01,74.26,29.92,8.487,25.539,66.089,0.0,0.0,0.102,266.474,1.11031,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:15:54,15,1,processing,tile_scan,high,True,False,True,True,True,False,15,10,12,18.97,519.76,70.29,31.77,8.593,24.917,68.231,4.664,0.0,0.0,273.173,1.13822,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:16:09,15,1,processing,tile_scan,high,True,False,True,True,True,False,30,9,12,16.96,510.87,76.33,34.18,8.005,27.217,67.2,0.746,0.389,0.0,270.765,1.12819,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:16:24,15,1,processing,tile_scan,high,True,False,False,False,True,False,45,9,11,16.37,544.43,43.9,28.3,8.406,26.322,69.178,0.0,0.0,0.0,265.858,1.10774,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:16:39,15,1,processing,tile_scan,high,True,False,True,True,True,False,60,9,12,17.42,533.12,71.25,38.4,7.669,25.409,65.552,0.0,1.979,0.0,274.28,1.14283,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:16:54,15,1,processing,tile_scan,high,True,False,False,False,True,False,75,9,11,15.14,535.29,42.44,38.64,6.586,26.899,67.342,2.103,0.711,0.0,253.86,1.05775,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:17:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,90,8,14,19.34,531.38,42.82,36.07,7.957,27.061,65.864,0.0,2.16,0.0,261.975,1.09156,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:17:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,105,9,12,17.54,504.98,70.57,33.41,7.252,26.209,66.412,0.0,0.0,0.0,274.375,1.14323,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:17:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,120,9,11,19.1,547.31,41.79,33.4,7.35,26.484,64.948,0.0,0.0,0.0,245.705,1.02377,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:17:54,15,1,processing,tile_scan,high,True,False,True,True,True,True,0,10,11,17.65,524.78,63.45,35.89,6.924,25.691,65.805,0.0,3.419,0.1,264.418,1.10174,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:18:09,15,1,processing,tile_scan,high,True,False,True,True,True,False,15,9,12,20.35,544.66,74.6,36.48,9.106,25.014,64.525,0.0,0.735,0.145,274.66,1.14442,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:18:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,30,9,12,17.67,550.01,69.62,34.04,6.296,26.964,67.123,0.0,1.777,0.213,263.973,1.09989,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:18:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,45,9,12,18.76,545.94,40.03,37.6,6.453,25.232,64.504,0.202,2.072,0.116,249.699,1.04041,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:18:54,15,1,processing,tile_scan,high,True,False,True,True,True,False,60,9,13,19.29,510.02,62.24,35.36,7.579,27.516,64.785,0.168,0.0,0.444,261.533,1.08972,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:19:09,15,1,processing,tile_scan,high,True,False,False,False,True,False,75,8,11,17.62,521.31,43.67,27.8,7.674,25.979,62.989,0.0,0.0,0.382,247.761,1.03234,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:19:24,15,1,processing,tile_scan,high,True,False,True,True,True,False,90,9,13,20.44,540.71,69.64,38.46,7.013,26.577,64.734,3.894,0.332,0.0,260.908,1.08712,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:19:39,15,1,processing,tile_scan,high,True,False,False,False,True,False,105,9,12,18.52,542.35,42.7,41.8,6.338,27.297,66.899,0.412,0.0,0.0,254.288,1.05954,optimize_tile_scan_settings
Z6G4_S5_001,2026-03-22 15:19:54,15,1,processing,tile_scan,high,True,False,True,True,True,False,120,9,12,16.26,513.48,67.56,35.68,8.141,26.126,64.568,0.0,0.118,0.616,262.279,1.09283,pause_live_view
Z6G4_S5_001,2026-03-22 15:20:09,15,1,idle,none,high,True,False,False,False,False,False,135,0,0,0.0,0.0,41.32,8.71,1.031,0.5,24.732,0.0,1.911,1.328,164.582,0.68576,no_action
Z6G4_S5_001,2026-03-22 15:20:24,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,150,0,0,0.0,0.0,65.16,87.49,6.05,39.667,32.795,2.602,0.52,0.276,202.515,0.84381,pause_live_view
Z6G4_S5_001,2026-03-22 15:20:39,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,165,0,0,0.0,0.0,64.18,89.05,5.2,40.614,37.447,0.0,0.694,0.0,219.189,0.91329,pause_live_view
Z6G4_S5_001,2026-03-22 15:20:54,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,True,0,0,0,0.0,0.0,67.65,88.81,6.654,41.981,36.9,0.146,0.0,0.911,218.351,0.9098,no_action
Z6G4_S5_001,2026-03-22 15:21:09,15,1,idle,none,high,True,False,False,False,False,False,15,0,0,0.0,0.0,42.52,17.72,1.485,1.253,19.152,0.0,0.494,0.0,156.651,0.65271,no_action
Z6G4_S5_001,2026-03-22 15:21:24,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,True,0,0,0,0.0,0.0,67.39,88.27,5.476,42.385,35.288,0.0,0.0,0.0,223.831,0.93263,no_action
Z6G4_S5_001,2026-03-22 15:21:39,15,1,idle,none,high,True,False,False,False,False,False,15,0,0,0.0,0.0,42.97,13.44,1.407,0.624,22.149,0.0,0.0,0.0,169.509,0.70629,no_action
Z6G4_S5_001,2026-03-22 15:21:54,15,1,idle,none,high,True,False,False,False,False,False,30,0,0,0.0,0.0,42.14,11.5,1.661,0.81,26.299,0.549,0.968,0.077,170.301,0.70959,no_action
Z6G4_S5_001,2026-03-22 15:22:09,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,45,0,0,0.0,0.0,64.78,84.95,5.671,43.004,37.922,0.0,0.0,0.0,216.14,0.90058,no_action
Z6G4_S5_001,2026-03-22 15:22:24,15,1,idle,none,high,True,False,False,False,False,False,60,0,0,0.0,0.0,41.48,20.85,1.429,1.182,25.722,0.0,0.452,0.15,179.282,0.74701,no_action
Z6G4_S5_001,2026-03-22 15:22:39,15,1,idle,none,high,True,False,False,False,False,False,75,0,0,0.0,0.0,41.56,12.32,1.687,0.544,23.678,1.424,1.827,0.0,174.321,0.72634,no_action
Z6G4_S5_001,2026-03-22 15:22:54,15,1,idle,none,high,True,False,False,False,False,False,90,0,0,0.0,0.0,39.47,9.3,1.675,1.763,22.261,0.0,3.173,0.0,167.793,0.69914,no_action
Z6G4_S5_001,2026-03-22 15:23:09,15,1,idle,none,high,True,False,False,False,False,False,105,0,0,0.0,0.0,43.29,10.26,1.149,0.5,24.135,0.0,3.04,0.581,167.192,0.69664,no_action
Z6G4_S5_001,2026-03-22 15:23:24,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,120,0,0,0.0,0.0,73.07,89.37,5.188,39.956,36.383,2.233,1.715,0.0,216.235,0.90098,pause_live_view
Z6G4_S5_001,2026-03-22 15:23:39,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,True,0,0,0,0.0,0.0,69.59,81.95,5.084,41.815,35.871,0.622,2.814,0.0,208.689,0.86954,no_action
Z6G4_S5_001,2026-03-22 15:23:54,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,15,0,0,0.0,0.0,67.5,83.35,5.699,39.673,35.889,1.558,0.0,0.376,214.065,0.89194,no_action
Z6G4_S5_001,2026-03-22 15:24:09,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,30,0,0,0.0,0.0,69.66,77.36,5.889,41.233,33.674,0.382,0.0,0.027,213.485,0.88952,no_action
Z6G4_S5_001,2026-03-22 15:24:24,15,1,idle,none,high,True,False,False,False,False,False,45,0,0,0.0,0.0,41.09,17.95,1.235,0.5,23.885,0.0,0.307,0.0,171.77,0.71571,no_action
Z6G4_S5_001,2026-03-22 15:24:39,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,60,0,0,0.0,0.0,69.92,84.23,6.108,40.452,38.217,0.0,0.0,0.0,224.078,0.93366,no_action
Z6G4_S5_001,2026-03-22 15:24:54,15,1,idle,none,high,True,False,False,False,False,False,75,0,0,0.0,0.0,42.06,5.23,1.202,0.5,25.874,0.0,1.189,0.215,169.14,0.70475,no_action
Z6G4_S5_001,2026-03-22 15:25:09,15,1,idle,none,high,True,False,False,False,False,False,90,0,0,0.0,0.0,43.82,8.89,1.143,0.568,22.085,0.0,0.0,0.195,168.721,0.703,no_action
Z6G4_S5_001,2026-03-22 15:25:24,15,1,live_view_monitoring,alignment_check,high,True,True,True,True,False,False,105,0,0,0.0,0.0,68.7,88.24,5.378,39.102,36.498,0.514,0.0,0.174,213.333,0.88889,no_action
Z6G4_S5_001,2026-03-22 15:25:39,15,1,idle,none,high,True,False,False,False,False,False,120,0,0,0.0,0.0,42.7,15.01,1.143,0.5,25.143,0.927,0.0,0.225,173.481,0.72284,no_action
