session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S3_001,2026-03-22 15:00:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,60,4,4,11.88,126.75,56.4,64.63,8.444,14.118,30.792,16.582,14.683,0.0,204.307,0.85128,no_action
Z6G4_S3_001,2026-03-22 15:00:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,4,6,9.79,115.12,56.39,63.71,8.184,21.615,33.183,21.593,18.693,0.21,204.799,0.85333,no_action
Z6G4_S3_001,2026-03-22 15:01:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,15,3,4,12.67,126.97,33.54,64.65,8.058,19.205,34.229,8.158,12.047,0.717,189.799,0.79083,no_action
Z6G4_S3_001,2026-03-22 15:01:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,30,4,5,12.76,115.61,33.68,60.59,9.07,30.229,32.854,19.227,16.338,0.404,188.635,0.78598,no_action
Z6G4_S3_001,2026-03-22 15:01:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,45,4,4,14.48,125.24,31.22,62.18,9.318,26.104,35.903,18.425,14.591,0.117,200.478,0.83532,optimize_tile_scan_settings
Z6G4_S3_001,2026-03-22 15:01:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,60,4,5,11.22,122.24,33.45,58.52,7.864,33.381,30.365,17.196,18.769,0.837,193.458,0.80608,no_action
Z6G4_S3_001,2026-03-22 15:02:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,75,3,4,11.15,124.59,33.73,60.96,8.563,21.402,31.379,12.346,9.57,0.599,185.061,0.77109,no_action
Z6G4_S3_001,2026-03-22 15:02:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,90,3,4,9.03,116.4,32.01,70.86,8.114,30.783,32.532,8.633,8.763,0.607,189.122,0.78801,no_action
Z6G4_S3_001,2026-03-22 15:02:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,105,4,5,11.37,126.6,53.45,62.91,9.714,26.854,32.847,17.854,18.543,0.458,206.267,0.85945,no_action
Z6G4_S3_001,2026-03-22 15:02:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,120,4,5,12.25,118.81,60.48,63.71,8.276,25.663,32.454,14.624,21.236,0.208,205.209,0.85504,pause_live_view
Z6G4_S3_001,2026-03-22 15:03:09,15,1,processing,tile_scan,medium,True,False,False,False,True,False,135,4,5,13.19,117.17,33.96,35.27,4.004,14.856,40.362,0.0,0.0,0.0,184.478,0.76866,no_action
Z6G4_S3_001,2026-03-22 15:03:24,15,1,processing,tile_scan,medium,True,False,False,False,True,False,150,4,5,13.03,125.63,33.32,34.13,5.387,14.887,41.952,0.336,0.0,0.043,188.383,0.78493,no_action
Z6G4_S3_001,2026-03-22 15:03:39,15,1,processing,tile_scan,medium,True,False,False,False,True,False,165,4,6,12.11,114.97,35.38,36.41,4.835,16.591,35.298,1.345,1.353,0.0,173.907,0.72461,no_action
Z6G4_S3_001,2026-03-22 15:03:54,15,1,processing,tile_scan,medium,True,False,False,False,True,False,180,4,5,12.22,117.81,33.34,35.12,5.055,15.201,38.899,0.0,0.0,0.031,186.185,0.77577,no_action
Z6G4_S3_001,2026-03-22 15:04:09,15,1,idle,none,medium,True,False,False,False,False,False,195,0,0,0.0,0.0,32.8,8.97,1.085,0.805,19.101,0.0,3.155,0.0,144.393,0.60164,no_action
Z6G4_S3_001,2026-03-22 15:04:24,15,1,idle,none,medium,True,False,False,False,False,False,210,0,0,0.0,0.0,33.65,15.17,1.643,1.358,22.228,4.317,0.0,0.0,141.961,0.59151,no_action
Z6G4_S3_001,2026-03-22 15:04:39,15,1,idle,none,medium,True,False,False,False,False,False,225,0,0,0.0,0.0,31.47,11.92,1.571,0.5,23.082,0.0,1.226,0.0,145.488,0.6062,no_action
Z6G4_S3_001,2026-03-22 15:04:54,15,1,idle,none,medium,True,False,False,False,False,False,240,0,0,0.0,0.0,31.25,6.11,1.064,0.817,20.995,0.0,1.529,0.176,146.349,0.60979,no_action
Z6G4_S3_001,2026-03-22 15:05:09,15,1,idle,none,medium,True,False,False,False,False,False,255,0,0,0.0,0.0,32.47,11.43,1.367,0.5,21.447,0.0,0.0,0.0,148.971,0.62071,no_action
Z6G4_S3_001,2026-03-22 15:05:24,15,1,idle,none,medium,True,False,False,False,False,False,270,0,0,0.0,0.0,33.64,18.41,1.27,0.5,20.478,1.387,0.058,0.0,139.027,0.57928,no_action
Z6G4_S3_001,2026-03-22 15:05:39,15,1,idle,none,medium,True,False,False,False,False,False,285,0,0,0.0,0.0,34.11,13.77,1.263,0.861,20.633,0.449,1.159,0.0,140.152,0.58397,no_action
Z6G4_S3_001,2026-03-22 15:05:54,15,1,idle,none,medium,True,False,False,False,False,False,300,0,0,0.0,0.0,33.05,7.79,0.897,2.225,22.709,0.287,2.873,0.142,145.387,0.60578,no_action
Z6G4_S3_001,2026-03-22 15:06:09,15,1,idle,none,medium,True,False,False,False,False,False,315,0,0,0.0,0.0,33.85,4.97,1.506,0.646,21.17,0.0,0.0,0.045,140.412,0.58505,no_action
Z6G4_S3_001,2026-03-22 15:06:24,15,1,idle,none,medium,True,False,False,False,False,False,330,0,0,0.0,0.0,35.15,12.59,1.493,0.5,18.553,0.0,1.212,0.0,140.009,0.58337,no_action
Z6G4_S3_001,2026-03-22 15:06:39,15,1,idle,none,medium,True,False,False,False,False,False,345,0,0,0.0,0.0,32.88,13.3,1.262,0.5,21.621,1.179,0.472,0.0,146.365,0.60986,no_action
Z6G4_S3_001,2026-03-22 15:06:54,15,1,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,360,0,0,0.0,0.0,59.48,84.56,4.896,36.696,29.935,2.678,0.227,0.064,190.101,0.79209,pause_live_view
Z6G4_S3_001,2026-03-22 15:07:09,15,1,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,375,0,0,0.0,0.0,52.89,90.34,4.987,37.968,32.119,0.0,2.348,0.313,190.136,0.79223,pause_live_view
Z6G4_S3_001,2026-03-22 15:07:24,15,1,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,390,0,0,0.0,0.0,53.16,88.51,5.818,36.129,32.668,0.612,0.0,0.0,197.804,0.82418,pause_live_view
Z6G4_S3_001,2026-03-22 15:07:39,15,1,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,405,0,0,0.0,0.0,51.79,81.7,5.182,34.848,31.424,0.0,0.913,0.65,186.943,0.77893,pause_live_view
Z6G4_S3_001,2026-03-22 15:07:54,15,1,live_view_monitoring,alignment_check,medium,True,True,True,True,False,True,0,0,0,0.0,0.0,56.23,81.15,5.943,37.662,32.913,2.21,0.0,0.0,178.735,0.74473,no_action
Z6G4_S3_001,2026-03-22 15:08:09,15,2,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,15,4,5,11.47,113.12,58.29,66.8,8.389,28.578,30.853,13.998,16.93,0.429,211.721,0.88217,no_action
Z6G4_S3_001,2026-03-22 15:08:24,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,30,4,5,14.69,115.94,33.62,69.47,8.005,31.27,31.208,16.47,18.175,0.0,189.69,0.79037,optimize_tile_scan_settings
Z6G4_S3_001,2026-03-22 15:08:39,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,45,4,5,13.73,113.88,31.56,69.27,8.69,28.733,35.712,18.501,18.574,0.631,198.772,0.82822,no_action
Z6G4_S3_001,2026-03-22 15:08:54,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,60,4,5,12.9,121.04,32.71,62.31,7.979,38.873,30.524,15.834,17.52,0.203,184.807,0.77003,no_action
Z6G4_S3_001,2026-03-22 15:09:09,15,2,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,75,4,5,11.71,121.35,46.77,62.67,8.587,27.83,33.209,16.888,15.613,0.0,200.869,0.83696,no_action
Z6G4_S3_001,2026-03-22 15:09:24,15,2,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,90,4,5,8.52,125.14,54.29,64.98,8.311,23.198,33.787,15.692,16.194,0.291,206.102,0.85876,no_action
Z6G4_S3_001,2026-03-22 15:09:39,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,105,5,5,11.79,125.11,34.29,66.5,8.574,21.777,32.704,22.338,19.991,0.889,195.483,0.81451,no_action
Z6G4_S3_001,2026-03-22 15:09:54,15,2,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,120,4,5,11.74,123.3,57.17,65.41,8.699,17.276,33.651,16.417,17.425,0.304,203.304,0.8471,pause_live_view
Z6G4_S3_001,2026-03-22 15:10:09,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,135,4,5,10.48,113.94,31.69,71.14,9.491,29.27,32.991,14.399,15.851,0.0,193.568,0.80653,no_action
Z6G4_S3_001,2026-03-22 15:10:24,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,150,3,6,13.31,125.73,32.33,66.06,8.208,32.878,32.548,14.89,14.581,0.262,192.765,0.80319,no_action
Z6G4_S3_001,2026-03-22 15:10:39,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,165,4,4,12.15,122.39,33.98,65.32,9.044,19.658,33.289,13.534,14.288,0.664,193.566,0.80653,no_action
Z6G4_S3_001,2026-03-22 15:10:54,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,180,2,5,12.63,121.53,28.8,66.09,8.713,26.512,31.707,6.043,10.47,0.0,184.494,0.76872,no_action
Z6G4_S3_001,2026-03-22 15:11:09,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,195,4,5,11.37,120.87,34.1,61.81,7.87,25.334,34.205,18.717,18.649,0.951,189.987,0.79161,no_action
Z6G4_S3_001,2026-03-22 15:11:24,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,210,4,4,12.12,115.44,34.24,65.1,8.688,34.026,32.245,11.772,10.86,0.446,187.121,0.77967,no_action
Z6G4_S3_001,2026-03-22 15:11:39,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,225,4,5,12.87,118.0,34.52,65.96,7.843,30.59,33.594,18.795,17.321,0.916,189.734,0.79056,no_action
Z6G4_S3_001,2026-03-22 15:11:54,15,2,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,4,6,11.67,121.33,56.78,71.41,8.143,34.238,35.69,18.784,19.979,0.0,207.166,0.86319,no_action
Z6G4_S3_001,2026-03-22 15:12:09,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,15,5,6,12.02,126.1,33.6,69.3,8.654,33.776,33.4,24.376,23.819,0.272,200.091,0.83371,no_action
Z6G4_S3_001,2026-03-22 15:12:24,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,30,3,3,12.12,115.2,34.1,57.6,7.968,39.908,33.7,6.885,7.043,0.524,187.414,0.78089,no_action
Z6G4_S3_001,2026-03-22 15:12:39,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,45,4,5,11.99,121.52,33.02,64.26,8.406,20.335,31.905,18.849,17.47,0.337,195.783,0.81576,no_action
Z6G4_S3_001,2026-03-22 15:12:54,15,2,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,60,4,3,11.65,124.73,35.12,68.51,7.598,23.656,33.49,12.988,9.241,0.143,188.986,0.78744,no_action
Z6G4_S3_001,2026-03-22 15:13:09,15,2,processing,tile_scan,medium,True,False,False,False,True,False,75,4,5,11.5,123.16,34.01,32.24,6.187,16.766,38.628,1.5,1.828,0.0,191.919,0.79966,no_action
Z6G4_S3_001,2026-03-22 15:13:24,15,2,processing,tile_scan,medium,True,False,False,False,True,False,90,4,6,12.54,115.94,32.31,32.3,5.056,15.185,40.357,0.736,0.0,0.0,190.088,0.79203,no_action
Z6G4_S3_001,2026-03-22 15:13:39,15,2,processing,tile_scan,medium,True,False,False,False,True,False,105,4,5,9.51,124.51,30.63,36.37,3.412,16.267,42.027,0.037,1.754,1.136,180.293,0.75122,no_action
Z6G4_S3_001,2026-03-22 15:13:54,15,2,processing,tile_scan,medium,True,False,False,False,True,False,120,4,5,12.6,123.52,33.98,43.46,5.026,17.901,41.433,0.0,0.641,0.0,189.849,0.79104,no_action
Z6G4_S3_001,2026-03-22 15:14:09,15,2,idle,none,medium,True,False,False,False,False,False,135,0,0,0.0,0.0,34.28,11.42,1.52,0.5,20.78,1.795,0.864,0.459,152.56,0.63567,no_action
Z6G4_S3_001,2026-03-22 15:14:24,15,2,idle,none,medium,True,False,False,False,False,False,150,0,0,0.0,0.0,34.04,16.8,1.551,0.5,20.054,0.755,1.598,0.0,152.262,0.63442,no_action
Z6G4_S3_001,2026-03-22 15:14:39,15,2,idle,none,medium,True,False,False,False,False,False,165,0,0,0.0,0.0,33.93,15.5,1.136,0.5,23.97,0.0,0.412,0.105,155.161,0.6465,no_action
Z6G4_S3_001,2026-03-22 15:14:54,15,2,idle,none,medium,True,False,False,False,False,False,180,0,0,0.0,0.0,31.28,10.44,1.626,1.416,22.473,5.598,0.0,0.191,161.731,0.67388,no_action
Z6G4_S3_001,2026-03-22 15:15:09,15,2,idle,none,medium,True,False,False,False,False,False,195,0,0,0.0,0.0,30.55,15.81,0.971,1.759,18.907,0.0,0.432,0.387,148.001,0.61667,no_action
Z6G4_S3_001,2026-03-22 15:15:24,15,2,idle,none,medium,True,False,False,False,False,False,210,0,0,0.0,0.0,31.95,7.1,1.284,0.999,21.288,0.0,0.0,0.307,144.054,0.60023,no_action
Z6G4_S3_001,2026-03-22 15:15:39,15,2,idle,none,medium,True,False,False,False,False,False,225,0,0,0.0,0.0,31.1,10.68,1.718,0.648,22.631,0.0,0.0,0.07,150.43,0.62679,no_action
Z6G4_S3_001,2026-03-22 15:15:54,15,2,idle,none,medium,True,False,False,False,False,False,240,0,0,0.0,0.0,36.47,12.2,1.166,0.5,21.62,2.762,0.0,0.05,150.107,0.62545,no_action
Z6G4_S3_001,2026-03-22 15:16:09,15,2,idle,none,medium,True,False,False,False,False,False,255,0,0,0.0,0.0,31.56,12.75,1.614,0.5,22.675,0.235,0.152,0.0,149.681,0.62367,no_action
Z6G4_S3_001,2026-03-22 15:16:24,15,2,idle,none,medium,True,False,False,False,False,False,270,0,0,0.0,0.0,31.07,15.65,1.234,0.5,23.702,0.693,0.0,0.0,146.149,0.60895,no_action
Z6G4_S3_001,2026-03-22 15:16:39,15,2,idle,none,medium,True,False,False,False,False,False,285,0,0,0.0,0.0,33.01,11.41,1.254,0.798,22.87,0.0,0.0,0.0,148.522,0.61884,no_action
Z6G4_S3_001,2026-03-22 15:16:54,15,2,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,300,0,0,0.0,0.0,61.38,86.93,5.372,38.103,29.605,0.0,0.0,0.098,184.24,0.76767,pause_live_view
Z6G4_S3_001,2026-03-22 15:17:09,15,2,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,315,0,0,0.0,0.0,48.72,90.76,6.308,36.23,31.906,0.0,0.0,0.0,183.838,0.76599,pause_live_view
Z6G4_S3_001,2026-03-22 15:17:24,15,2,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,330,0,0,0.0,0.0,53.01,82.59,6.169,37.568,31.86,1.483,0.391,0.13,195.047,0.8127,pause_live_view
Z6G4_S3_001,2026-03-22 15:17:39,15,2,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,345,0,0,0.0,0.0,51.96,91.95,5.681,40.005,32.021,0.0,1.346,0.0,188.105,0.78377,pause_live_view
Z6G4_S3_001,2026-03-22 15:17:54,15,2,live_view_monitoring,alignment_check,medium,True,True,True,True,False,False,360,0,0,0.0,0.0,50.81,85.73,5.615,36.73,34.094,0.0,0.0,0.052,193.472,0.80613,pause_live_view
Z6G4_S3_001,2026-03-22 15:18:09,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,375,3,5,11.98,125.4,54.21,63.77,8.338,29.504,33.744,13.302,12.922,0.743,208.882,0.87034,pause_live_view
Z6G4_S3_001,2026-03-22 15:18:24,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,390,4,5,11.72,118.73,59.98,71.07,8.519,20.95,33.66,20.994,15.99,0.23,213.099,0.88791,pause_live_view
Z6G4_S3_001,2026-03-22 15:18:39,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,405,3,6,12.78,114.17,31.13,61.71,8.079,20.017,34.225,14.163,16.317,0.351,187.979,0.78325,no_action
Z6G4_S3_001,2026-03-22 15:18:54,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,420,4,6,13.25,120.1,32.77,66.2,8.924,22.511,32.853,18.9,23.021,0.0,182.918,0.76216,no_action
Z6G4_S3_001,2026-03-22 15:19:09,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,435,3,5,12.72,126.19,33.01,64.06,8.778,31.029,35.228,11.206,13.655,0.811,191.72,0.79883,no_action
Z6G4_S3_001,2026-03-22 15:19:24,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,450,4,5,12.94,126.77,33.02,65.47,8.824,35.708,34.992,18.862,18.241,0.0,198.107,0.82545,no_action
Z6G4_S3_001,2026-03-22 15:19:39,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,465,4,5,10.89,114.39,32.88,65.66,8.95,21.009,34.765,14.786,18.776,0.49,205.877,0.85782,no_action
Z6G4_S3_001,2026-03-22 15:19:54,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,480,4,6,11.33,113.48,62.46,67.38,8.229,15.124,34.843,22.145,21.982,0.064,214.405,0.89335,pause_live_view
Z6G4_S3_001,2026-03-22 15:20:09,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,495,4,5,11.96,121.91,32.84,57.15,9.471,22.466,34.783,16.391,17.126,0.051,201.128,0.83803,no_action
Z6G4_S3_001,2026-03-22 15:20:24,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,4,4,11.16,114.16,45.3,66.77,8.736,24.453,32.85,15.107,12.28,0.2,205.597,0.85665,no_action
Z6G4_S3_001,2026-03-22 15:20:39,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,15,4,5,11.43,123.13,34.18,70.68,8.435,31.434,35.445,18.304,13.818,0.555,193.59,0.80662,no_action
Z6G4_S3_001,2026-03-22 15:20:54,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,30,4,4,13.55,116.22,34.35,61.43,7.736,31.014,33.622,11.551,16.0,0.313,182.593,0.7608,no_action
Z6G4_S3_001,2026-03-22 15:21:09,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,45,4,5,11.23,119.02,34.42,69.71,8.868,11.283,34.777,16.192,15.89,0.257,199.715,0.83214,no_action
Z6G4_S3_001,2026-03-22 15:21:24,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,60,5,5,13.03,114.76,59.72,66.78,7.969,30.984,34.677,18.539,19.479,0.0,199.598,0.83166,no_action
Z6G4_S3_001,2026-03-22 15:21:39,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,75,3,5,13.94,125.85,32.3,67.0,9.035,22.078,31.72,13.546,11.311,0.383,182.632,0.76096,no_action
Z6G4_S3_001,2026-03-22 15:21:54,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,90,4,4,11.76,126.31,32.18,59.41,7.857,27.702,32.191,14.026,13.645,0.067,191.225,0.79677,no_action
Z6G4_S3_001,2026-03-22 15:22:09,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,105,4,6,10.73,121.53,31.73,67.27,8.471,35.652,31.273,19.832,19.496,0.0,192.419,0.80175,no_action
Z6G4_S3_001,2026-03-22 15:22:24,15,3,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,120,4,6,11.32,125.94,56.13,59.84,8.557,22.384,34.777,23.867,18.205,0.789,210.115,0.87548,pause_live_view
Z6G4_S3_001,2026-03-22 15:22:39,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,135,4,6,11.17,121.31,33.9,59.07,8.602,23.387,35.304,21.504,20.906,0.711,188.503,0.78543,no_action
Z6G4_S3_001,2026-03-22 15:22:54,15,3,tile_scan_acquisition,tile_scan,medium,True,True,False,False,True,False,150,4,5,10.83,125.39,34.04,67.82,8.166,25.424,29.929,15.948,15.578,0.079,184.66,0.76942,no_action
Z6G4_S3_001,2026-03-22 15:23:09,15,3,processing,tile_scan,medium,True,False,False,False,True,False,165,3,6,12.94,119.13,33.15,29.98,4.728,16.617,43.617,0.71,1.076,0.0,181.927,0.75803,no_action
Z6G4_S3_001,2026-03-22 15:23:24,15,3,processing,tile_scan,medium,True,False,False,False,True,False,180,5,6,12.36,125.8,32.68,40.54,5.329,14.863,39.678,1.251,1.008,0.0,190.607,0.7942,no_action
Z6G4_S3_001,2026-03-22 15:23:39,15,3,processing,tile_scan,medium,True,False,False,False,True,False,195,4,5,10.91,126.88,31.5,25.92,5.772,13.609,40.535,0.0,0.0,0.269,190.545,0.79394,no_action
Z6G4_S3_001,2026-03-22 15:23:54,15,3,processing,tile_scan,medium,True,False,False,False,True,False,210,4,5,13.05,123.1,32.59,45.89,4.933,15.318,42.01,0.0,0.0,0.0,194.38,0.80991,no_action
Z6G4_S3_001,2026-03-22 15:24:09,15,3,idle,none,medium,True,False,False,False,False,False,225,0,0,0.0,0.0,34.31,15.07,1.553,0.5,23.532,0.0,1.416,0.0,148.53,0.61887,no_action
Z6G4_S3_001,2026-03-22 15:24:24,15,3,idle,none,medium,True,False,False,False,False,False,240,0,0,0.0,0.0,34.45,7.28,1.235,0.631,22.49,1.935,2.054,0.42,145.788,0.60745,no_action
Z6G4_S3_001,2026-03-22 15:24:39,15,3,idle,none,medium,True,False,False,False,False,False,255,0,0,0.0,0.0,34.5,10.84,1.373,0.503,22.924,1.925,0.0,0.622,154.906,0.64544,no_action
Z6G4_S3_001,2026-03-22 15:24:54,15,3,idle,none,medium,True,False,False,False,False,False,270,0,0,0.0,0.0,33.48,11.68,1.361,0.799,23.881,0.0,0.0,0.301,149.539,0.62308,no_action
Z6G4_S3_001,2026-03-22 15:25:09,15,3,idle,none,medium,True,False,False,False,False,False,285,0,0,0.0,0.0,33.89,21.01,1.224,1.381,21.093,0.468,1.694,0.071,148.659,0.61941,no_action
Z6G4_S3_001,2026-03-22 15:25:24,15,3,idle,none,medium,True,False,False,False,False,False,300,0,0,0.0,0.0,32.22,9.94,1.776,0.5,22.391,0.99,0.0,0.0,150.321,0.62634,no_action
Z6G4_S3_001,2026-03-22 15:25:39,15,3,idle,none,medium,True,False,False,False,False,False,315,0,0,0.0,0.0,33.09,7.86,1.723,0.5,22.152,0.468,2.344,0.001,147.667,0.61528,no_action
Z6G4_S3_001,2026-03-22 15:25:54,15,3,idle,none,medium,True,False,False,False,False,False,330,0,0,0.0,0.0,33.91,11.55,1.377,0.597,25.488,0.0,0.0,0.361,149.059,0.62108,no_action
Z6G4_S3_001,2026-03-22 15:26:09,15,3,idle,none,medium,True,False,False,False,False,False,345,0,0,0.0,0.0,35.41,13.38,1.28,0.625,20.751,1.626,2.466,0.0,145.306,0.60544,no_action
Z6G4_S3_001,2026-03-22 15:26:24,15,3,idle,none,medium,True,False,False,False,False,False,360,0,0,0.0,0.0,33.62,13.52,1.287,0.56,25.508,0.0,0.0,0.0,150.434,0.62681,no_action
Z6G4_S3_001,2026-03-22 15:26:39,15,3,idle,none,medium,True,False,False,False,False,False,375,0,0,0.0,0.0,34.82,8.28,1.565,0.5,21.083,0.957,1.571,0.0,145.065,0.60444,no_action
Z6G4_S3_001,2026-03-22 15:26:54,15,3,live_view_monitoring,alignment_check,medium,True,True,True,True,False,True,0,0,0,0.0,0.0,60.27,89.57,5.876,34.373,34.893,1.057,0.0,0.0,191.755,0.79898,no_action
