session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S7_001,2026-03-22 15:00:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,165,9,11,24.22,534.12,94.39,82.66,17.771,46.044,49.272,33.782,28.187,1.488,237.484,0.98952,no_action
Z6G4_S7_001,2026-03-22 15:00:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,180,9,10,23.71,478.23,86.85,83.69,17.92,48.239,56.758,31.363,28.283,0.916,234.517,0.97715,no_action
Z6G4_S7_001,2026-03-22 15:01:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,195,9,11,23.11,471.63,92.08,66.44,19.343,44.807,53.898,31.723,27.063,0.999,236.21,0.98421,no_action
Z6G4_S7_001,2026-03-22 15:01:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,23.3,449.97,87.58,82.66,18.329,52.048,61.921,30.971,29.077,0.723,243.37,1.01404,no_action
Z6G4_S7_001,2026-03-22 15:01:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,8,11,22.75,514.22,86.34,73.6,19.405,53.026,61.168,31.9,28.801,1.731,250.363,1.04318,no_action
Z6G4_S7_001,2026-03-22 15:01:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,11,22.19,461.71,95.22,82.33,20.091,49.738,56.269,32.112,27.963,1.483,253.656,1.0569,no_action
Z6G4_S7_001,2026-03-22 15:02:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,9,12,22.56,462.67,85.34,81.39,19.342,47.425,56.201,33.184,31.417,1.109,252.484,1.05202,no_action
Z6G4_S7_001,2026-03-22 15:02:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,60,9,13,22.72,462.92,74.53,78.4,19.413,52.874,58.269,33.842,28.171,1.005,248.289,1.03454,no_action
Z6G4_S7_001,2026-03-22 15:02:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,75,10,11,23.08,431.44,86.72,81.94,16.406,46.515,53.142,33.712,29.988,0.586,237.925,0.99135,no_action
Z6G4_S7_001,2026-03-22 15:02:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,90,8,11,21.39,512.03,91.44,80.7,20.99,48.543,52.487,33.208,29.022,1.052,243.274,1.01364,no_action
Z6G4_S7_001,2026-03-22 15:03:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,105,9,11,24.44,486.06,75.51,89.47,18.043,51.505,56.974,33.312,27.205,1.405,247.755,1.03231,no_action
Z6G4_S7_001,2026-03-22 15:03:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,120,8,11,24.38,443.95,91.51,82.48,19.892,47.399,54.626,32.033,28.77,1.007,244.15,1.01729,no_action
Z6G4_S7_001,2026-03-22 15:03:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,135,9,12,22.27,523.15,78.54,81.89,19.987,49.143,53.754,31.618,29.858,1.389,238.867,0.99528,no_action
Z6G4_S7_001,2026-03-22 15:03:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,150,8,10,22.92,511.84,73.33,78.65,17.784,48.035,53.893,31.163,29.654,0.931,238.335,0.99306,no_action
Z6G4_S7_001,2026-03-22 15:04:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,165,9,11,23.07,534.96,76.73,86.79,17.113,47.471,54.545,30.917,30.074,0.848,234.856,0.97857,no_action
Z6G4_S7_001,2026-03-22 15:04:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,180,8,10,24.94,503.63,81.19,82.33,18.172,45.608,54.111,32.236,29.29,1.167,241.406,1.00586,no_action
Z6G4_S7_001,2026-03-22 15:04:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,21.54,497.46,83.27,81.46,19.726,49.18,56.481,31.596,28.126,0.98,234.237,0.97599,no_action
Z6G4_S7_001,2026-03-22 15:04:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,22.41,469.24,77.16,83.85,18.943,48.392,54.905,32.698,27.872,1.229,248.114,1.03381,no_action
Z6G4_S7_001,2026-03-22 15:05:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,12,23.6,485.95,73.4,74.92,20.216,52.26,52.07,33.972,29.514,1.519,249.481,1.0395,no_action
Z6G4_S7_001,2026-03-22 15:05:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,10,12,22.86,473.04,75.17,87.66,18.326,50.572,59.183,33.123,29.339,0.913,241.882,1.00784,no_action
Z6G4_S7_001,2026-03-22 15:05:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,60,9,11,23.43,431.11,81.44,87.19,18.438,47.732,55.557,29.69,28.858,1.321,252.34,1.05142,no_action
Z6G4_S7_001,2026-03-22 15:05:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,24.1,464.47,83.72,83.72,20.76,54.003,63.155,32.471,29.217,1.663,247.872,1.0328,no_action
Z6G4_S7_001,2026-03-22 15:06:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,10,20.87,509.91,87.46,88.11,20.082,48.51,56.588,33.845,28.879,0.848,245.79,1.02412,no_action
Z6G4_S7_001,2026-03-22 15:06:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,12,22.11,467.35,92.48,90.33,22.693,53.988,59.765,32.642,29.423,1.133,252.663,1.05276,no_action
Z6G4_S7_001,2026-03-22 15:06:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,22.53,494.36,77.77,78.98,18.839,47.381,57.128,34.07,29.182,1.057,243.501,1.01459,no_action
Z6G4_S7_001,2026-03-22 15:06:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,10,11,22.49,514.9,87.46,85.5,20.412,48.531,57.683,35.108,31.099,1.419,253.617,1.05674,no_action
Z6G4_S7_001,2026-03-22 15:07:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,22.52,413.49,92.52,73.66,19.664,52.014,56.994,35.132,29.204,0.867,246.725,1.02802,no_action
Z6G4_S7_001,2026-03-22 15:07:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,22.14,431.54,83.79,79.28,22.061,53.92,59.258,34.263,29.945,1.682,255.461,1.06442,no_action
Z6G4_S7_001,2026-03-22 15:07:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,23.75,500.39,76.2,90.48,19.121,51.727,56.771,33.026,29.403,0.953,252.765,1.05319,no_action
Z6G4_S7_001,2026-03-22 15:07:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,8,12,22.59,460.83,87.78,79.43,17.963,45.042,57.893,32.105,27.553,1.311,243.122,1.01301,no_action
Z6G4_S7_001,2026-03-22 15:08:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,8,12,22.84,490.28,84.74,84.65,20.335,49.732,56.422,34.223,29.691,1.326,245.058,1.02107,no_action
Z6G4_S7_001,2026-03-22 15:08:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,21.99,482.65,79.51,95.52,20.176,48.002,53.662,32.511,30.259,0.823,243.16,1.01317,no_action
Z6G4_S7_001,2026-03-22 15:08:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,8,10,22.42,484.27,82.7,82.28,16.705,48.6,54.685,33.625,29.814,0.869,239.639,0.9985,no_action
Z6G4_S7_001,2026-03-22 15:08:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,11,26.48,502.09,80.49,74.09,19.402,50.576,57.631,34.413,28.854,1.114,257.183,1.0716,no_action
Z6G4_S7_001,2026-03-22 15:09:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,9,11,25.5,453.3,83.22,81.38,20.127,51.402,55.015,32.188,29.667,1.246,243.719,1.0155,no_action
Z6G4_S7_001,2026-03-22 15:09:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,8,12,26.24,538.24,82.47,76.19,20.675,50.14,60.608,32.976,31.099,1.579,252.321,1.05134,no_action
Z6G4_S7_001,2026-03-22 15:09:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,8,12,23.98,484.27,84.48,88.66,20.975,48.701,54.596,31.762,29.065,0.706,250.82,1.04508,no_action
Z6G4_S7_001,2026-03-22 15:09:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,24.0,461.43,86.49,82.87,19.346,48.51,58.86,32.031,29.338,0.994,240.35,1.00146,no_action
Z6G4_S7_001,2026-03-22 15:10:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,12,25.38,423.72,77.22,85.04,20.393,51.473,60.482,33.692,29.234,1.432,248.485,1.03535,no_action
Z6G4_S7_001,2026-03-22 15:10:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,10,20.81,479.23,87.48,82.16,20.838,49.216,55.66,33.85,29.148,1.367,248.466,1.03528,no_action
Z6G4_S7_001,2026-03-22 15:10:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,23.55,467.88,98.15,80.8,19.942,53.579,59.343,33.894,28.518,1.341,249.019,1.03758,no_action
Z6G4_S7_001,2026-03-22 15:10:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,11,21.0,429.64,76.54,85.89,16.188,47.372,54.571,34.543,27.955,0.688,236.281,0.9845,no_action
Z6G4_S7_001,2026-03-22 15:11:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,9,12,22.94,530.14,70.12,81.36,18.994,51.625,64.109,32.186,28.373,0.701,240.571,1.00238,no_action
Z6G4_S7_001,2026-03-22 15:11:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,60,9,12,22.48,447.81,73.15,85.08,18.276,44.687,50.828,33.547,28.498,1.834,239.013,0.99589,no_action
Z6G4_S7_001,2026-03-22 15:11:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,75,8,10,22.62,473.46,85.16,82.68,19.767,49.153,57.027,34.072,26.854,0.931,257.112,1.0713,no_action
Z6G4_S7_001,2026-03-22 15:11:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,90,8,11,26.51,502.58,85.55,86.52,19.219,48.669,53.169,32.566,28.788,1.073,248.967,1.03736,no_action
Z6G4_S7_001,2026-03-22 15:12:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,105,9,11,22.57,501.86,76.41,79.29,21.403,49.718,59.68,31.632,28.678,1.237,253.262,1.05526,no_action
Z6G4_S7_001,2026-03-22 15:12:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,120,8,10,25.49,489.17,84.03,84.54,21.063,55.189,57.57,34.46,29.496,1.42,253.083,1.05451,no_action
Z6G4_S7_001,2026-03-22 15:12:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,135,9,11,24.47,465.87,78.25,77.66,16.954,47.681,56.821,33.399,29.338,1.065,230.278,0.95949,no_action
Z6G4_S7_001,2026-03-22 15:12:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,150,9,11,21.87,478.24,83.97,79.92,19.216,45.454,56.423,32.36,28.235,1.254,242.031,1.00846,no_action
Z6G4_S7_001,2026-03-22 15:13:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,165,9,10,23.29,464.72,81.42,87.65,16.761,47.694,53.494,32.603,30.211,1.158,236.161,0.984,no_action
Z6G4_S7_001,2026-03-22 15:13:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,180,8,10,24.83,486.53,73.36,81.06,20.433,52.528,61.523,32.265,28.568,1.298,250.015,1.04173,no_action
Z6G4_S7_001,2026-03-22 15:13:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,195,9,12,22.5,453.34,94.11,84.38,20.331,50.083,55.91,33.781,30.363,0.32,255.041,1.06267,no_action
Z6G4_S7_001,2026-03-22 15:13:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,210,8,11,23.6,459.69,89.53,79.54,18.647,47.635,62.595,32.878,30.094,1.305,249.095,1.0379,no_action
Z6G4_S7_001,2026-03-22 15:14:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,22.25,494.68,88.07,83.49,21.469,50.54,53.74,33.961,30.868,0.658,253.554,1.05648,no_action
Z6G4_S7_001,2026-03-22 15:14:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,11,23.25,464.71,83.77,83.63,21.785,45.906,56.394,32.963,28.234,1.48,236.109,0.98379,no_action
Z6G4_S7_001,2026-03-22 15:14:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,12,23.4,487.42,74.11,74.61,21.551,53.653,61.058,32.685,29.006,1.496,251.618,1.04841,no_action
Z6G4_S7_001,2026-03-22 15:14:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,9,11,23.54,458.07,74.97,80.26,19.466,48.099,51.734,30.941,27.85,0.54,244.392,1.0183,no_action
Z6G4_S7_001,2026-03-22 15:15:09,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,15,9,12,22.53,446.7,74.78,85.35,19.828,50.268,58.722,30.792,28.109,1.382,237.738,0.99058,no_action
Z6G4_S7_001,2026-03-22 15:15:24,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,30,9,12,19.93,555.26,76.11,76.79,20.799,52.256,52.092,33.751,29.284,1.379,259.437,1.08099,no_action
Z6G4_S7_001,2026-03-22 15:15:39,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,False,45,9,10,22.75,416.56,72.09,92.34,19.434,47.403,58.412,32.359,29.07,1.636,243.831,1.01596,no_action
Z6G4_S7_001,2026-03-22 15:15:54,15,1,tile_scan_acquisition,tile_scan,high,True,True,True,True,True,True,0,10,10,23.32,454.16,75.95,79.12,17.507,52.846,60.768,35.697,29.762,1.433,242.324,1.00968,no_action
Z6G4_S7_001,2026-03-22 15:16:09,15,2,processing,none,high,True,False,False,False,False,False,15,0,0,0.0,0.0,66.04,4.9,19.783,43.893,47.08,10.132,2.999,2.865,210.065,0.87527,no_action
Z6G4_S7_001,2026-03-22 15:16:24,15,2,processing,none,high,True,False,False,False,False,False,30,0,0,0.0,0.0,86.5,6.84,19.016,39.883,42.983,13.446,4.236,3.209,205.153,0.8548,no_action
Z6G4_S7_001,2026-03-22 15:16:39,15,2,processing,none,high,True,False,False,False,False,False,45,0,0,0.0,0.0,76.56,5.73,23.524,44.425,46.87,10.337,0.392,3.615,209.842,0.87434,no_action
Z6G4_S7_001,2026-03-22 15:16:54,15,2,processing,overview_scan,high,True,False,True,True,False,False,60,0,0,0.0,0.0,89.28,19.5,24.979,50.73,59.56,8.821,2.811,3.51,224.772,0.93655,no_action
Z6G4_S7_001,2026-03-22 15:17:09,15,2,processing,overview_scan,high,True,False,True,True,False,False,75,0,0,0.0,0.0,81.23,13.91,23.359,53.636,63.727,9.481,2.283,3.726,233.823,0.97426,no_action
Z6G4_S7_001,2026-03-22 15:17:24,15,2,processing,none,high,True,False,False,False,False,False,90,0,0,0.0,0.0,67.44,18.4,21.764,49.735,46.616,10.547,3.342,2.915,215.186,0.89661,no_action
Z6G4_S7_001,2026-03-22 15:17:39,15,2,processing,none,high,True,False,False,False,False,False,105,0,0,0.0,0.0,65.84,11.54,23.04,48.604,43.832,10.967,2.097,3.346,221.086,0.92119,no_action
Z6G4_S7_001,2026-03-22 15:17:54,15,2,processing,none,high,True,False,False,False,False,False,120,0,0,0.0,0.0,75.2,10.99,22.111,43.33,43.723,10.217,4.152,3.0,201.097,0.8379,no_action
Z6G4_S7_001,2026-03-22 15:18:09,15,2,processing,none,high,True,False,False,False,False,False,135,0,0,0.0,0.0,75.25,19.91,16.017,45.986,50.214,8.574,1.998,2.748,197.751,0.82396,no_action
Z6G4_S7_001,2026-03-22 15:18:24,15,2,processing,overview_scan,high,True,False,True,True,False,False,150,0,0,0.0,0.0,92.85,17.03,25.451,52.002,55.334,10.065,2.373,3.845,232.661,0.96942,pause_live_view
Z6G4_S7_001,2026-03-22 15:18:39,15,2,processing,none,high,True,False,False,False,False,False,165,0,0,0.0,0.0,72.55,22.94,20.578,48.756,50.11,10.868,2.523,3.39,215.804,0.89918,no_action
Z6G4_S7_001,2026-03-22 15:18:54,15,2,processing,none,high,True,False,False,False,False,False,180,0,0,0.0,0.0,74.76,11.8,19.563,45.009,47.531,7.802,2.099,3.187,201.643,0.84018,no_action
Z6G4_S7_001,2026-03-22 15:19:09,15,2,processing,none,high,True,False,False,False,False,False,195,0,0,0.0,0.0,83.72,0.68,19.408,45.328,43.317,10.296,3.686,2.852,197.855,0.8244,no_action
Z6G4_S7_001,2026-03-22 15:19:24,15,2,processing,none,high,True,False,False,False,False,False,210,0,0,0.0,0.0,78.88,8.74,18.878,46.295,47.396,12.181,2.863,3.127,213.918,0.89133,no_action
Z6G4_S7_001,2026-03-22 15:19:39,15,2,processing,overview_scan,high,True,False,True,True,False,True,0,0,0,0.0,0.0,85.34,17.95,22.431,50.159,56.685,9.319,4.894,2.965,223.704,0.9321,no_action
Z6G4_S7_001,2026-03-22 15:19:54,15,2,processing,overview_scan,high,True,False,True,True,False,False,15,0,0,0.0,0.0,85.94,18.79,24.908,48.824,55.303,9.835,2.424,2.396,223.667,0.93195,no_action
Z6G4_S7_001,2026-03-22 15:20:09,15,2,processing,none,high,True,False,False,False,False,False,30,0,0,0.0,0.0,69.48,7.83,20.436,46.32,44.073,9.51,1.869,3.13,211.32,0.8805,no_action
Z6G4_S7_001,2026-03-22 15:20:24,15,2,processing,none,high,True,False,False,False,False,False,45,0,0,0.0,0.0,63.88,12.5,18.065,45.099,42.413,9.577,1.933,2.403,193.79,0.80746,no_action
Z6G4_S7_001,2026-03-22 15:20:39,15,2,processing,none,high,True,False,False,False,False,False,60,0,0,0.0,0.0,75.92,7.4,20.885,47.241,50.385,8.707,1.629,3.307,214.085,0.89202,no_action
Z6G4_S7_001,2026-03-22 15:20:54,15,2,processing,none,high,True,False,False,False,False,False,75,0,0,0.0,0.0,83.37,19.2,20.202,48.705,45.893,11.619,2.391,3.208,217.96,0.90817,no_action
Z6G4_S7_001,2026-03-22 15:21:09,15,2,processing,overview_scan,high,True,False,True,True,False,False,90,0,0,0.0,0.0,85.94,20.45,20.69,51.773,56.443,10.843,1.661,2.318,219.009,0.91254,no_action
Z6G4_S7_001,2026-03-22 15:21:24,15,2,processing,none,high,True,False,False,False,False,False,105,0,0,0.0,0.0,69.52,10.62,19.072,50.933,53.891,8.921,1.723,2.792,213.521,0.88967,no_action
Z6G4_S7_001,2026-03-22 15:21:39,15,2,processing,none,high,True,False,False,False,False,False,120,0,0,0.0,0.0,84.1,16.91,18.699,45.629,46.475,8.201,0.94,2.915,207.324,0.86385,no_action
Z6G4_S7_001,2026-03-22 15:21:54,15,2,processing,none,high,True,False,False,False,False,False,135,0,0,0.0,0.0,78.6,12.7,22.063,44.915,43.958,8.994,3.618,2.764,210.333,0.87639,no_action
Z6G4_S7_001,2026-03-22 15:22:09,15,3,idle,none,high,True,False,False,False,False,False,150,0,0,0.0,0.0,78.85,0.0,5.345,11.003,19.423,1.639,0.0,0.426,127.541,0.53142,no_action
Z6G4_S7_001,2026-03-22 15:22:24,15,3,idle,overview_scan,high,True,False,True,True,False,False,165,0,0,0.0,0.0,75.9,6.09,7.459,16.814,36.238,0.0,0.827,0.0,148.812,0.62005,pause_live_view
Z6G4_S7_001,2026-03-22 15:22:39,15,3,idle,overview_scan,high,True,False,True,True,False,False,180,0,0,0.0,0.0,91.85,12.55,6.856,15.203,33.386,2.765,0.349,0.885,161.149,0.67145,pause_live_view
Z6G4_S7_001,2026-03-22 15:22:54,15,3,idle,none,high,True,False,False,False,False,False,195,0,0,0.0,0.0,79.98,5.54,0.937,9.048,23.159,0.0,0.0,0.0,127.12,0.52967,no_action
Z6G4_S7_001,2026-03-22 15:23:09,15,3,idle,none,high,True,False,False,False,False,False,210,0,0,0.0,0.0,76.45,0.0,5.593,12.272,28.419,2.329,0.0,0.457,140.283,0.58451,no_action
Z6G4_S7_001,2026-03-22 15:23:24,15,3,idle,none,high,True,False,False,False,False,False,225,0,0,0.0,0.0,78.78,12.68,4.35,10.497,24.283,1.587,0.0,0.063,127.895,0.5329,no_action
Z6G4_S7_001,2026-03-22 15:23:39,15,3,idle,none,high,True,False,False,False,False,False,240,0,0,0.0,0.0,73.78,5.76,7.233,10.455,22.741,1.515,0.0,0.335,137.095,0.57123,no_action
Z6G4_S7_001,2026-03-22 15:23:54,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,255,0,0,0.0,0.0,67.72,53.4,12.898,31.189,48.863,0.429,0.0,0.893,184.727,0.7697,no_action
Z6G4_S7_001,2026-03-22 15:24:09,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,270,0,0,0.0,0.0,83.99,47.71,13.671,30.272,44.638,0.8,0.196,0.487,191.472,0.7978,no_action
Z6G4_S7_001,2026-03-22 15:24:24,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,285,0,0,0.0,0.0,87.15,47.52,11.92,34.82,47.541,1.42,0.404,0.907,181.32,0.7555,no_action
Z6G4_S7_001,2026-03-22 15:24:39,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,300,0,0,0.0,0.0,81.69,44.27,11.913,32.033,45.607,2.632,0.0,0.312,176.832,0.7368,no_action
Z6G4_S7_001,2026-03-22 15:24:54,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,315,0,0,0.0,0.0,94.61,41.24,9.104,29.745,46.184,0.456,1.042,0.749,173.972,0.72488,no_action
Z6G4_S7_001,2026-03-22 15:25:09,15,4,live_view_monitoring,overview_scan,high,True,True,True,True,False,False,330,0,0,0.0,0.0,88.17,40.54,12.432,29.661,47.937,2.28,1.84,0.527,176.583,0.73576,no_action
Z6G4_S7_001,2026-03-22 15:25:24,15,5,idle,overview_scan,high,True,False,True,True,False,False,345,0,0,0.0,0.0,84.22,11.64,6.08,13.337,33.426,1.491,0.0,0.32,151.1,0.62958,pause_live_view
Z6G4_S7_001,2026-03-22 15:25:39,15,5,idle,none,high,True,False,False,False,False,False,360,0,0,0.0,0.0,85.61,4.76,3.191,9.804,18.845,0.0,0.274,1.046,130.274,0.54281,no_action
Z6G4_S7_001,2026-03-22 15:25:54,15,5,idle,none,high,True,False,False,False,False,False,375,0,0,0.0,0.0,78.39,1.5,3.752,8.044,24.617,1.324,0.0,0.0,125.879,0.5245,no_action
Z6G4_S7_001,2026-03-22 15:26:09,15,5,idle,none,high,True,False,False,False,False,False,390,0,0,0.0,0.0,68.18,0.0,5.965,12.422,26.443,0.606,0.0,0.442,135.622,0.56509,no_action
Z6G4_S7_001,2026-03-22 15:26:24,15,5,idle,none,high,True,False,False,False,False,False,405,0,0,0.0,0.0,65.3,5.75,5.411,12.91,28.026,0.0,0.0,0.0,134.501,0.56042,no_action
Z6G4_S7_001,2026-03-22 15:26:39,15,5,idle,overview_scan,high,True,False,True,True,False,False,420,0,0,0.0,0.0,84.71,9.75,6.44,14.324,36.888,0.802,0.0,0.684,150.038,0.62516,pause_live_view
Z6G4_S7_001,2026-03-22 15:26:54,15,5,idle,overview_scan,high,True,False,True,True,False,False,435,0,0,0.0,0.0,87.63,8.31,10.177,14.541,30.685,0.307,0.0,0.0,144.611,0.60255,pause_live_view
Z6G4_S7_001,2026-03-22 15:27:09,15,5,idle,none,high,True,False,False,False,False,False,450,0,0,0.0,0.0,73.45,2.51,2.264,12.293,30.622,2.549,0.0,0.468,144.336,0.6014,no_action
