session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,user_interacting_flag,seconds_since_last_ui_interaction,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval,recommended_action
Z6G4_S10_001,2026-03-22 15:04:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,330,6,7,9.39,177.19,75.59,59.69,14.636,31.302,45.82,15.99,12.21,1.46,207.285,0.86369,no_action
Z6G4_S10_001,2026-03-22 15:05:09,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,345,6,7,8.82,187.16,72.93,67.1,14.969,35.037,45.524,15.229,10.208,1.061,208.503,0.86876,no_action
Z6G4_S10_001,2026-03-22 15:05:24,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,360,6,6,11.29,164.06,66.4,68.79,15.715,31.191,48.993,18.152,12.174,0.604,200.194,0.83414,no_action
Z6G4_S10_001,2026-03-22 15:05:39,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,False,375,6,7,8.86,167.92,76.57,64.79,14.312,30.74,42.722,14.444,12.212,0.371,191.241,0.79684,no_action
Z6G4_S10_001,2026-03-22 15:05:54,15,1,tile_scan_acquisition,tile_scan,medium,True,True,True,True,True,True,0,5,7,11.87,169.68,78.39,62.63,13.897,33.081,47.696,18.531,13.332,1.26,211.641,0.88184,no_action
Z6G4_S10_001,2026-03-22 15:06:09,15,2,processing,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,65.28,6.44,18.532,43.275,44.918,8.263,1.876,2.659,197.59,0.82329,no_action
Z6G4_S10_001,2026-03-22 15:06:24,15,2,processing,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,60.92,8.2,19.027,40.771,40.67,7.407,1.54,3.453,202.147,0.84228,no_action
Z6G4_S10_001,2026-03-22 15:06:39,15,2,processing,none,medium,True,False,False,False,False,False,45,0,0,0.0,0.0,59.7,16.11,19.237,37.468,39.319,5.971,0.502,2.763,204.898,0.85374,no_action
Z6G4_S10_001,2026-03-22 15:06:54,15,2,processing,none,medium,True,False,False,False,False,True,0,0,0,0.0,0.0,65.46,11.69,20.942,43.007,42.569,8.754,2.95,3.43,204.773,0.85322,no_action
Z6G4_S10_001,2026-03-22 15:07:09,15,2,processing,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,51.62,11.86,13.054,41.276,44.448,5.717,1.391,2.622,192.053,0.80022,no_action
Z6G4_S10_001,2026-03-22 15:07:24,15,2,processing,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,54.42,4.45,19.095,39.067,44.083,7.636,2.573,3.426,198.491,0.82705,no_action
Z6G4_S10_001,2026-03-22 15:07:39,15,2,processing,none,medium,True,False,False,False,False,False,45,0,0,0.0,0.0,58.98,7.43,15.85,39.776,41.641,6.668,4.526,2.382,186.217,0.7759,no_action
Z6G4_S10_001,2026-03-22 15:07:54,15,2,processing,none,medium,True,False,False,False,False,False,60,0,0,0.0,0.0,73.55,3.63,18.91,37.013,41.512,9.202,2.584,2.846,191.872,0.79947,no_action
Z6G4_S10_001,2026-03-22 15:08:09,15,2,processing,none,medium,True,False,False,False,False,False,75,0,0,0.0,0.0,63.62,15.15,17.817,40.312,44.44,8.027,0.143,2.731,200.909,0.83712,no_action
Z6G4_S10_001,2026-03-22 15:08:24,15,2,processing,none,medium,True,False,False,False,False,False,90,0,0,0.0,0.0,53.3,5.6,20.493,39.367,39.578,7.292,0.849,2.196,191.166,0.79652,no_action
Z6G4_S10_001,2026-03-22 15:08:39,15,2,processing,overview_scan,medium,True,False,True,True,False,False,105,0,0,0.0,0.0,66.34,23.71,23.898,48.659,52.672,6.989,3.068,4.072,235.466,0.98111,no_action
Z6G4_S10_001,2026-03-22 15:08:54,15,2,processing,none,medium,True,False,False,False,False,False,120,0,0,0.0,0.0,65.84,11.67,20.21,41.328,44.336,7.974,4.636,3.213,207.524,0.86468,no_action
Z6G4_S10_001,2026-03-22 15:09:09,15,3,idle,none,medium,True,False,False,False,False,False,135,0,0,0.0,0.0,66.56,2.46,6.277,10.027,26.413,0.955,0.0,0.527,130.715,0.54465,no_action
Z6G4_S10_001,2026-03-22 15:09:24,15,3,idle,none,medium,True,False,False,False,False,False,150,0,0,0.0,0.0,54.73,9.01,3.616,7.17,21.295,0.532,0.984,0.25,129.242,0.53851,no_action
Z6G4_S10_001,2026-03-22 15:09:39,15,3,idle,none,medium,True,False,False,False,False,False,165,0,0,0.0,0.0,64.86,12.8,2.745,13.556,25.19,0.0,0.0,0.514,142.008,0.5917,no_action
Z6G4_S10_001,2026-03-22 15:09:54,15,3,idle,none,medium,True,False,False,False,False,False,180,0,0,0.0,0.0,60.67,0.0,0.74,12.445,26.589,0.0,0.0,0.0,119.645,0.49852,no_action
Z6G4_S10_001,2026-03-22 15:10:09,15,3,idle,overview_scan,medium,True,False,True,True,False,False,195,0,0,0.0,0.0,61.79,15.88,7.529,14.975,33.582,1.089,0.285,0.0,148.418,0.61841,pause_live_view
Z6G4_S10_001,2026-03-22 15:10:24,15,4,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,210,0,0,0.0,0.0,82.69,45.38,13.269,28.962,43.023,1.867,0.0,0.814,173.202,0.72167,pause_live_view
Z6G4_S10_001,2026-03-22 15:10:39,15,4,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,225,0,0,0.0,0.0,67.22,46.81,9.623,30.735,40.48,0.0,1.428,0.28,173.082,0.72118,pause_live_view
Z6G4_S10_001,2026-03-22 15:10:54,15,4,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,240,0,0,0.0,0.0,74.67,46.54,12.653,26.532,49.077,0.612,0.0,0.442,168.375,0.70156,pause_live_view
Z6G4_S10_001,2026-03-22 15:11:09,15,4,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,255,0,0,0.0,0.0,73.81,48.5,12.903,27.989,40.427,3.787,0.141,0.845,184.862,0.77026,pause_live_view
Z6G4_S10_001,2026-03-22 15:11:24,15,5,idle,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,83.8,8.86,8.131,13.4,29.684,0.0,0.0,0.183,138.851,0.57855,no_action
Z6G4_S10_001,2026-03-22 15:11:39,15,5,idle,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,75.01,1.24,5.88,10.707,26.264,0.0,0.0,0.166,127.959,0.53316,no_action
Z6G4_S10_001,2026-03-22 15:11:54,15,5,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,61.38,8.52,4.638,8.034,24.27,1.941,0.299,0.0,129.884,0.54118,no_action
Z6G4_S10_001,2026-03-22 15:12:09,15,5,idle,none,medium,True,False,False,False,False,False,45,0,0,0.0,0.0,64.97,5.94,5.129,10.411,23.284,0.0,0.0,0.085,132.462,0.55192,no_action
Z6G4_S10_001,2026-03-22 15:12:24,15,5,idle,none,medium,True,False,False,False,False,False,60,0,0,0.0,0.0,57.39,2.52,3.363,8.631,20.837,0.0,0.0,0.571,129.971,0.54155,no_action
Z6G4_S10_001,2026-03-22 15:12:39,15,5,idle,none,medium,True,False,False,False,False,False,75,0,0,0.0,0.0,61.79,9.17,4.84,12.856,17.91,0.17,1.478,0.0,134.259,0.55941,no_action
Z6G4_S10_001,2026-03-22 15:12:54,15,5,idle,overview_scan,medium,True,False,True,True,False,False,90,0,0,0.0,0.0,74.04,16.46,7.192,16.833,36.48,0.406,0.225,0.0,144.138,0.60058,no_action
Z6G4_S10_001,2026-03-22 15:13:09,15,5,idle,none,medium,True,False,False,False,False,False,105,0,0,0.0,0.0,54.41,0.0,2.158,13.379,27.831,0.342,0.0,0.096,132.305,0.55127,no_action
Z6G4_S10_001,2026-03-22 15:13:24,15,5,idle,none,medium,True,False,False,False,False,False,120,0,0,0.0,0.0,52.65,2.62,3.568,12.582,23.941,0.508,1.566,0.506,138.102,0.57543,no_action
Z6G4_S10_001,2026-03-22 15:13:39,15,5,idle,none,medium,True,False,False,False,False,False,135,0,0,0.0,0.0,66.09,6.69,2.008,9.889,20.793,0.0,0.0,0.28,134.135,0.5589,no_action
Z6G4_S10_001,2026-03-22 15:13:54,15,5,idle,none,medium,True,False,False,False,False,False,150,0,0,0.0,0.0,46.85,4.41,5.296,13.248,31.407,1.58,0.62,0.298,124.668,0.51945,no_action
Z6G4_S10_001,2026-03-22 15:14:09,15,5,idle,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,68.85,7.56,10.109,16.038,36.92,0.0,1.248,0.0,147.991,0.61663,no_action
Z6G4_S10_001,2026-03-22 15:14:24,15,5,idle,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,64.64,5.64,3.674,9.702,23.754,2.144,0.636,0.036,127.327,0.53053,no_action
Z6G4_S10_001,2026-03-22 15:14:39,15,5,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,55.16,0.0,3.958,14.25,30.193,2.89,0.0,0.158,134.805,0.56169,no_action
Z6G4_S10_001,2026-03-22 15:14:54,15,6,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,45,0,0,0.0,0.0,73.98,46.57,10.81,30.051,41.867,0.754,0.0,0.332,172.459,0.71858,no_action
Z6G4_S10_001,2026-03-22 15:15:09,15,6,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,60,0,0,0.0,0.0,73.48,41.44,13.39,32.162,45.846,2.172,0.173,0.153,189.053,0.78772,no_action
Z6G4_S10_001,2026-03-22 15:15:24,15,6,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,75,0,0,0.0,0.0,80.74,51.79,12.743,27.696,42.28,1.069,0.0,1.208,189.59,0.78996,no_action
Z6G4_S10_001,2026-03-22 15:15:39,15,6,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,90,0,0,0.0,0.0,63.12,49.6,12.946,32.281,45.105,0.475,0.0,0.36,179.747,0.74895,no_action
Z6G4_S10_001,2026-03-22 15:15:54,15,6,live_view_monitoring,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,84.05,49.56,12.19,33.013,44.022,3.005,0.0,1.065,183.967,0.76653,no_action
Z6G4_S10_001,2026-03-22 15:16:09,15,7,idle,none,medium,True,False,False,False,False,True,0,0,0,0.0,0.0,58.87,0.0,6.868,14.864,30.949,1.431,0.0,0.0,135.629,0.56512,no_action
Z6G4_S10_001,2026-03-22 15:16:24,15,7,idle,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,68.64,3.32,5.514,10.458,24.519,3.436,0.306,0.0,137.524,0.57302,no_action
Z6G4_S10_001,2026-03-22 15:16:39,15,7,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,63.55,0.0,3.86,5.679,22.555,0.476,0.0,0.701,133.064,0.55443,no_action
Z6G4_S10_001,2026-03-22 15:16:54,15,7,idle,overview_scan,medium,True,False,True,True,False,False,45,0,0,0.0,0.0,63.96,11.59,6.27,16.952,32.973,1.011,0.815,0.062,144.958,0.60399,no_action
Z6G4_S10_001,2026-03-22 15:17:09,15,7,idle,overview_scan,medium,True,False,True,True,False,False,60,0,0,0.0,0.0,61.66,11.2,6.274,15.267,33.139,3.004,0.0,0.0,138.721,0.578,no_action
Z6G4_S10_001,2026-03-22 15:17:24,15,7,idle,none,medium,True,False,False,False,False,False,75,0,0,0.0,0.0,57.99,2.83,6.054,9.326,27.27,0.0,0.852,0.0,128.029,0.53345,no_action
Z6G4_S10_001,2026-03-22 15:17:39,15,7,idle,none,medium,True,False,False,False,False,False,90,0,0,0.0,0.0,61.68,0.0,4.269,8.97,22.171,0.0,0.37,0.721,125.94,0.52475,no_action
Z6G4_S10_001,2026-03-22 15:17:54,15,7,idle,none,medium,True,False,False,False,False,False,105,0,0,0.0,0.0,57.33,3.11,2.67,13.255,30.747,0.0,0.214,0.044,131.064,0.5461,no_action
Z6G4_S10_001,2026-03-22 15:18:09,15,7,idle,none,medium,True,False,False,False,False,False,120,0,0,0.0,0.0,58.29,3.69,4.084,11.576,27.661,0.0,0.427,0.288,133.63,0.55679,no_action
Z6G4_S10_001,2026-03-22 15:18:24,15,7,idle,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,74.25,11.75,5.47,17.045,32.396,0.0,0.0,0.336,147.567,0.61486,no_action
Z6G4_S10_001,2026-03-22 15:18:39,15,7,idle,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,65.89,10.61,0.245,8.299,22.586,0.224,0.0,0.0,124.71,0.51963,no_action
Z6G4_S10_001,2026-03-22 15:18:54,15,7,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,63.88,0.0,2.859,10.059,26.545,0.462,1.662,0.104,122.431,0.51013,no_action
Z6G4_S10_001,2026-03-22 15:19:09,15,7,idle,none,medium,True,False,False,False,False,False,45,0,0,0.0,0.0,66.57,1.5,5.068,8.943,25.922,0.485,0.0,0.0,136.646,0.56936,no_action
Z6G4_S10_001,2026-03-22 15:19:24,15,8,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,60,0,0,0.0,0.0,80.0,43.49,13.45,32.679,40.982,0.0,0.885,1.076,188.795,0.78665,no_action
Z6G4_S10_001,2026-03-22 15:19:39,15,8,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,75,0,0,0.0,0.0,75.9,48.82,11.266,33.746,47.771,4.093,0.0,0.691,190.67,0.79446,no_action
Z6G4_S10_001,2026-03-22 15:19:54,15,8,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,90,0,0,0.0,0.0,76.87,46.82,10.02,32.172,46.948,0.0,0.011,1.1,182.328,0.7597,no_action
Z6G4_S10_001,2026-03-22 15:20:09,15,8,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,105,0,0,0.0,0.0,60.7,46.52,10.414,32.606,45.521,0.335,0.0,0.609,180.857,0.75357,no_action
Z6G4_S10_001,2026-03-22 15:20:24,15,8,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,120,0,0,0.0,0.0,74.78,43.85,13.138,29.967,47.315,3.627,0.0,0.76,184.162,0.76734,pause_live_view
Z6G4_S10_001,2026-03-22 15:20:39,15,9,idle,none,medium,True,False,False,False,False,False,135,0,0,0.0,0.0,66.85,2.71,2.775,7.049,21.561,0.0,0.0,0.0,123.669,0.51529,no_action
Z6G4_S10_001,2026-03-22 15:20:54,15,9,idle,none,medium,True,False,False,False,False,False,150,0,0,0.0,0.0,63.33,9.28,4.25,11.285,23.331,1.641,0.861,0.084,126.906,0.52877,no_action
Z6G4_S10_001,2026-03-22 15:21:09,15,9,idle,overview_scan,medium,True,False,True,True,False,False,165,0,0,0.0,0.0,76.92,11.46,7.446,14.806,34.7,0.0,0.417,0.002,137.909,0.57462,pause_live_view
Z6G4_S10_001,2026-03-22 15:21:24,15,9,idle,none,medium,True,False,False,False,False,False,180,0,0,0.0,0.0,64.59,6.55,4.436,14.2,25.303,1.547,0.177,0.278,136.487,0.5687,no_action
Z6G4_S10_001,2026-03-22 15:21:39,15,9,idle,none,medium,True,False,False,False,False,False,195,0,0,0.0,0.0,66.66,0.0,6.499,9.492,24.941,0.0,0.519,0.025,133.49,0.55621,no_action
Z6G4_S10_001,2026-03-22 15:21:54,15,9,idle,none,medium,True,False,False,False,False,False,210,0,0,0.0,0.0,52.92,3.08,3.626,10.208,28.399,0.315,0.281,0.008,129.515,0.53965,no_action
Z6G4_S10_001,2026-03-22 15:22:09,15,9,idle,none,medium,True,False,False,False,False,False,225,0,0,0.0,0.0,67.9,0.52,4.047,6.671,21.536,3.614,0.216,0.0,129.276,0.53865,no_action
Z6G4_S10_001,2026-03-22 15:22:24,15,9,idle,none,medium,True,False,False,False,False,False,240,0,0,0.0,0.0,57.01,2.0,2.419,8.175,21.533,0.432,0.0,0.186,132.762,0.55317,no_action
Z6G4_S10_001,2026-03-22 15:22:39,15,9,idle,overview_scan,medium,True,False,True,True,False,False,255,0,0,0.0,0.0,73.27,15.17,7.026,18.931,42.073,0.0,0.623,0.462,146.153,0.60897,pause_live_view
Z6G4_S10_001,2026-03-22 15:22:54,15,9,idle,none,medium,True,False,False,False,False,False,270,0,0,0.0,0.0,82.48,6.69,3.388,10.505,27.567,1.136,0.0,0.454,128.634,0.53597,no_action
Z6G4_S10_001,2026-03-22 15:23:09,15,9,idle,none,medium,True,False,False,False,False,False,285,0,0,0.0,0.0,61.44,5.11,3.507,10.367,27.649,0.786,0.0,0.123,128.852,0.53688,no_action
Z6G4_S10_001,2026-03-22 15:23:24,15,9,idle,none,medium,True,False,False,False,False,False,300,0,0,0.0,0.0,59.26,0.0,3.218,11.286,25.533,0.98,0.0,0.0,128.613,0.53589,no_action
Z6G4_S10_001,2026-03-22 15:23:39,15,9,idle,none,medium,True,False,False,False,False,False,315,0,0,0.0,0.0,71.31,6.61,7.289,9.89,23.976,0.708,0.0,0.0,136.731,0.56971,no_action
Z6G4_S10_001,2026-03-22 15:23:54,15,9,idle,overview_scan,medium,True,False,True,True,False,False,330,0,0,0.0,0.0,56.67,11.91,8.583,14.124,30.439,0.0,0.35,0.188,149.589,0.62329,pause_live_view
Z6G4_S10_001,2026-03-22 15:24:09,15,10,live_view_monitoring,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,76.09,49.56,12.187,29.702,43.693,1.405,1.2,0.957,181.726,0.75719,no_action
Z6G4_S10_001,2026-03-22 15:24:24,15,10,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,15,0,0,0.0,0.0,69.48,46.04,10.626,31.051,44.971,0.089,0.304,0.837,174.177,0.72574,no_action
Z6G4_S10_001,2026-03-22 15:24:39,15,10,live_view_monitoring,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,77.05,46.19,10.022,28.333,43.55,2.254,2.346,1.094,179.007,0.74586,no_action
Z6G4_S10_001,2026-03-22 15:24:54,15,10,live_view_monitoring,overview_scan,medium,True,False,True,True,False,False,15,0,0,0.0,0.0,74.21,46.47,10.715,28.922,42.834,1.878,2.235,1.064,178.483,0.74368,no_action
Z6G4_S10_001,2026-03-22 15:25:09,15,11,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,58.82,10.66,5.249,8.597,23.093,1.065,0.0,0.0,128.314,0.53464,no_action
Z6G4_S10_001,2026-03-22 15:25:24,15,11,idle,overview_scan,medium,True,False,True,True,False,True,0,0,0,0.0,0.0,69.57,15.32,10.049,15.063,32.69,2.015,0.0,0.043,152.859,0.63691,no_action
Z6G4_S10_001,2026-03-22 15:25:39,15,11,idle,none,medium,True,False,False,False,False,False,15,0,0,0.0,0.0,64.11,0.0,5.098,9.596,23.98,2.068,0.0,0.349,133.083,0.55451,no_action
Z6G4_S10_001,2026-03-22 15:25:54,15,11,idle,none,medium,True,False,False,False,False,False,30,0,0,0.0,0.0,65.46,0.0,3.283,8.627,21.576,1.226,1.143,0.0,128.545,0.5356,no_action
Z6G4_S10_001,2026-03-22 15:26:09,15,11,idle,none,medium,True,False,False,False,False,False,45,0,0,0.0,0.0,49.85,0.0,4.639,9.42,22.705,0.0,0.0,0.047,136.189,0.56745,no_action
Z6G4_S10_001,2026-03-22 15:26:24,15,11,idle,none,medium,True,False,False,False,False,False,60,0,0,0.0,0.0,68.27,12.0,5.724,10.585,21.632,0.0,0.288,0.0,137.896,0.57457,no_action
Z6G4_S10_001,2026-03-22 15:26:39,15,11,idle,overview_scan,medium,True,False,True,True,False,False,75,0,0,0.0,0.0,69.55,11.9,7.997,13.653,34.445,0.0,1.864,0.0,152.494,0.63539,no_action
Z6G4_S10_001,2026-03-22 15:26:54,15,11,idle,overview_scan,medium,True,False,True,True,False,False,90,0,0,0.0,0.0,60.09,16.49,9.214,14.508,37.553,0.074,1.042,0.196,153.633,0.64014,no_action
Z6G4_S10_001,2026-03-22 15:27:09,15,11,idle,none,medium,True,False,False,False,False,False,105,0,0,0.0,0.0,68.32,0.0,4.636,8.746,22.07,0.725,1.269,0.026,133.571,0.55655,no_action
Z6G4_S10_001,2026-03-22 15:27:24,15,11,idle,none,medium,True,False,False,False,False,False,120,0,0,0.0,0.0,69.22,3.81,7.248,9.321,25.114,0.0,2.153,0.158,129.751,0.54063,no_action
Z6G4_S10_001,2026-03-22 15:27:39,15,11,idle,none,medium,True,False,False,False,False,False,135,0,0,0.0,0.0,67.72,1.62,4.873,7.864,20.531,0.176,0.0,0.325,129.622,0.54009,no_action
